TOA5,HiResAlp_I1 IP by B2,CR1000,E8768,CR1000.Std.27.04,CPU:150901_ModemStation.CR1,10337,MeteoVal,,,,,,,,,,,,
TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Avg,SWC_02_Avg,SWC_02_Std,ST_02_Avg,ST_02_Std,SWC_05_Avg,SWC_05_Std,ST_05_Avg,ST_05_Std,SWC_20_Avg,SWC_20_Std,ST_20_Avg,ST_20_Std,PARup_Avg,PARup_Std,PARdn_Avg,PARdn_Std
TS,RN,Volts,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,umol/m2s1,umol/m2s1,umol/m2s1,umol/m2s1
,,Avg,Avg,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std
2016-05-23 05:45:00,25421,13.01,5.366,0.4135,0,7.055,0.031,0.4852,0,7.428,0.03,0.438,0,7.349,0.02,112.5,10.92,75.42,9.22
2016-05-23 06:00:00,25422,13,5.669,0.4135,0,7.03,0.018,0.4852,0,7.395,0.028,0.438,0,7.338,0.017,72.01,14.97,44.52,10.81
2016-05-23 06:15:00,25423,13.02,5.829,0.4135,0,7.003,0.017,0.4852,0,7.341,0.025,0.438,0,7.324,0.022,152.4,21.6,108.1,18.13
2016-05-23 06:30:00,25424,13.06,5.981,0.4135,0,6.995,0.02,0.4852,0,7.317,0.031,0.438,0,7.306,0.011,155.8,38.82,106.8,31.32
2016-05-23 06:45:00,25425,13.09,6.042,0.4135,0,6.995,0.021,0.4852,0,7.286,0.017,0.438,0,7.29,0.017,187.6,26.43,131.5,20.51
2016-05-23 07:00:00,25426,13.25,6.095,0.4135,0,6.972,0.013,0.4852,0,7.262,0.012,0.438,0,7.273,0.024,234,32.27,168.3,29.75
2016-05-23 07:15:00,25427,13.37,6.249,0.4135,0,6.977,0.025,0.4852,0,7.232,0.031,0.438,0,7.263,0.016,232.4,62.93,161,50.28
2016-05-23 07:30:00,25428,13.43,6.305,0.4135,0,6.972,0.019,0.4852,0,7.208,0.02,0.4376799,0,7.24,0.016,235.5,34.9,168.5,31.67
2016-05-23 07:45:00,25429,13.54,6.343,0.4135,0,6.987,0.019,0.4852,0,7.205,0.018,0.4376,0,7.228,0.017,301.9,117.6,221.7,100.4
2016-05-23 08:00:00,25430,13.84,6.68,0.4135,0,6.997,0.02,0.4852,0,7.182,0.017,0.4376,0,7.2,0.016,282.1,119.2,200.6,99
2016-05-23 08:15:00,25431,13.6,6.663,0.4135,0,7.003,0.023,0.4852,0,7.172,0.015,0.4375933,0,7.19,0.015,195.8,83.6,136.3,62.16
2016-05-23 08:30:00,25432,13.48,6.47,0.4135,0,7.017,0.009,0.4851466,0,7.162,0.018,0.4376,0,7.169,0.012,118.1,74.97,79.73,54.64
2016-05-23 08:45:00,25433,13.29,6.125,0.4135,0,7.014,0.027,0.4848,0,7.152,0.024,0.4376,0,7.152,0.013,76.55,16.45,55.2,12.88
2016-05-23 09:00:00,25434,13.31,5.559,0.4135,0,7.012,0.02,0.4848,0,7.149,0.019,0.4376,0,7.142,0.02,194.7,74.76,132.2,53.23
2016-05-23 09:15:00,25435,13.59,5.161,0.4135,0,6.997,0.02,0.4848,0,7.147,0.018,0.4375933,0,7.124,0.018,409.8,200.3,308.5,173.9
2016-05-23 09:30:00,25436,13.72,5.077,0.4135,0,6.983,0.017,0.4848,0,7.126,0.015,0.4375933,0,7.105,0.022,238.5,132.7,160.4,109.2
2016-05-23 09:45:00,25437,13.49,4.929,0.4135,0,6.985,0.019,0.4850933,0,7.111,0.014,0.4376,0,7.095,0.016,94.7,37.11,67.93,29.11
2016-05-23 10:00:00,25438,13.46,4.629,0.4139,0,6.989,0.014,0.4851733,0,7.106,0.017,0.4376,0,7.077,0.012,188.3,76.39,136.1,58.08
2016-05-23 10:15:00,25439,13.51,4.363,0.414,0,6.99,0.023,0.4851733,0,7.089,0.012,0.4376,0,7.069,0.015,186.7,64.3,132.4,47.41
2016-05-23 10:30:00,25440,13.71,4.198,0.414,0,6.971,0.017,0.4852,0,7.078,0.015,0.4376,0,7.059,0.026,374.2,196.6,277.8,186.2
2016-05-23 10:45:00,25441,13.77,4.224,0.414,0,6.95,0.022,0.4852,0,7.049,0.016,0.4375933,0,7.04,0.02,264.4,58.72,187,47.46
2016-05-23 11:00:00,25442,14.19,4.199,0.414,0,6.949,0.02,0.4852,0,7.048,0.017,0.4375933,0,7.021,0.021,438.2,175.6,324.9,146.5
2016-05-23 11:15:00,25443,14.82,4.3,0.414,0,6.943,0.022,0.4852,0,7.032,0.017,0.4376,0,7.004,0.023,770.1,480.9,609.5,466.2
2016-05-23 11:30:00,25444,14.63,4.622,0.414,0,6.954,0.021,0.4852,0,7.014,0.031,0.4375933,0,6.995,0.016,521.8,232.2,390.5,200.3
2016-05-23 11:45:00,25445,14.97,4.79,0.414,0,6.98,0.021,0.4852,0,7.015,0.011,0.4376,0,6.982,0.021,1141,573.1,936,540.3
2016-05-23 12:00:00,25446,14.91,5.334,0.414,0,7.032,0.029,0.4852,0,7.027,0.029,0.4376,0,6.97,0.022,853,237.7,661.1,223.8
2016-05-23 12:15:00,25447,14.57,5.591,0.414,0,7.108,0.029,0.4852,0,7.032,0.015,0.4375866,0,6.965,0.018,380.8,72.17,264.4,53.63
2016-05-23 12:30:00,25448,14.52,5.528,0.414,0,7.178,0.031,0.4852,0,7.072,0.021,0.4375933,0,6.945,0.013,361.2,82,251.5,64.31
2016-05-23 12:45:00,25449,14.76,5.513,0.414,0,7.233,0.018,0.4852,0,7.105,0.017,0.4375933,0,6.941,0.015,406,107.7,279.2,78.87
2016-05-23 13:00:00,25450,14.31,5.636,0.4142333,0,7.249,0.018,0.4852,0,7.145,0.014,0.43758,0,6.925,0.014,740.4,150,558.2,142.2
2016-05-23 13:15:00,25451,14.33,5.641,0.4145,0,7.265,0.014,0.4852,0,7.162,0.016,0.4375733,0,6.914,0.018,518.4,157.3,378.7,127.1
2016-05-23 13:30:00,25452,14.34,5.57,0.4145,0,7.273,0.022,0.4850666,0,7.182,0.021,0.43794,0,6.911,0.014,977,130.2,739.4,122.4
2016-05-23 13:45:00,25453,14.31,5.796,0.4145,0,7.302,0.026,0.4848,0,7.202,0.022,0.438,0,6.907,0.013,882,156.2,653.1,122.8
2016-05-23 14:00:00,25454,14.23,6.068,0.4145,0,7.337,0.021,0.4848,0,7.218,0.013,0.438,0,6.892,0.025,341,212.8,240.8,162.8
2016-05-23 14:15:00,25455,13.91,5.658,0.4145,0,7.392,0.019,0.4848,0,7.24,0.017,0.438,0,6.879,0.022,77.69,15.25,55.88,10.39
2016-05-23 14:30:00,25456,13.63,4.75,0.4147333,0,7.42,0.018,0.48512,0,7.273,0.02,0.438,0,6.869,0.023,53.84,14.09,40.21,8.37
2016-05-23 14:45:00,25457,13.41,3.69,0.4151666,0,7.401,0.022,0.4856266,0,7.285,0.025,0.438,0,6.862,0.015,38.17,3.339,27.94,4.689
2016-05-23 15:00:00,25458,13.28,2.757,0.4157,0,7.333,0.024,0.486,0,7.288,0.022,0.438,0,6.848,0.018,36.35,3.212,12.04,2.447
2016-05-23 15:15:00,25459,13.19,2.093,0.4163,0,7.238,0.029,0.4862666,0,7.262,0.022,0.438,0,6.842,0.017,25.9,2.425,6.816,0
2016-05-23 15:30:00,25460,13.13,1.692,0.4169666,0,7.131,0.034,0.4864,0,7.224,0.016,0.4383,0,6.839,0.011,23.4,1.159,7.044,0.85
2016-05-23 15:45:00,25461,13.09,1.418,0.4176333,0,7.045,0.033,0.4864533,0,7.179,0.025,0.4385,0,6.835,0.02,22.49,2.083,5.681,1.607
2016-05-23 16:00:00,25462,13.08,1.208,0.4180667,0,6.953,0.031,0.4868,0,7.119,0.028,0.4385,0,6.839,0.017,34.76,6.725,3.408,0
2016-05-23 16:15:00,25463,13.07,1.035,0.4186,0,6.87,0.03,0.4868,0,7.067,0.021,0.4385,0,6.829,0.02,71.12,10.48,2.272,1.607
2016-05-23 16:30:00,25464,13.07,0.927,0.4191,0,6.787,0.03,0.4868,0,7.008,0.02,0.4389667,0,6.825,0.016,95.2,9.52,0,0
2016-05-23 16:45:00,25465,13.07,0.883,0.4195666,0,6.703,0.021,0.4871466,0,6.958,0.019,0.439,0,6.822,0.018,147,11.8,1.363,1.67
2016-05-23 17:00:00,25466,13.09,0.883,0.4201,0,6.612,0.026,0.4872,0,6.895,0.033,0.4389933,0,6.813,0.012,162.7,14.49,2.727,1.363
2016-05-23 17:15:00,25467,13.1,0.89,0.4206,0,6.537,0.033,0.4872,0,6.853,0.023,0.4391066,0,6.808,0.017,207.5,31.28,3.408,0
2016-05-23 17:30:00,25468,13.13,0.973,0.421,0,6.483,0.027,0.4872,0,6.802,0.03,0.4393466,0,6.799,0.016,235.4,68.47,2.727,1.363
2016-05-23 17:45:00,25469,13.06,1.051,0.4215333,0,6.412,0.023,0.48752,0,6.748,0.023,0.4394,0,6.798,0.02,133.2,31.86,0.682,1.363
2016-05-23 18:00:00,25470,13.13,1.082,0.4220667,0,6.35,0.023,0.4876,0,6.715,0.022,0.4394,0,6.796,0.016,202.7,64.08,2.954,1.7
2016-05-23 18:15:00,25471,13.05,1.039,0.4226667,0,6.3,0.026,0.4876,0,6.666,0.02,0.4399,0,6.786,0.021,59.08,17,0,0
2016-05-23 18:30:00,25472,13.01,0.896,0.4232667,0,6.249,0.017,0.4876,0,6.613,0.022,0.4399,0,6.781,0.013,91.8,20.92,0.909,1.507
2016-05-23 18:45:00,25473,13.01,0.834,0.4238333,0,6.2,0.023,0.4876,0,6.575,0.021,0.4400733,0,6.771,0.021,76.12,23.8,0.682,1.363
2016-05-23 19:00:00,25474,13,0.76,0.4243,0,6.148,0.027,0.4878667,0,6.538,0.029,0.4403267,0,6.769,0.017,39.99,5.05,0,0
2016-05-23 19:15:00,25475,12.96,0.645,0.42482,0,6.102,0.018,0.488,0,6.511,0.026,0.4403333,0,6.749,0.018,25.22,5.811,0,0
2016-05-23 19:30:00,25476,12.94,0.533,0.4255333,0,6.063,0.024,0.488,0,6.464,0.026,0.44074,0,6.742,0.012,15.22,2.447,0,0
2016-05-23 19:45:00,25477,12.92,0.429,0.4261,0,6.018,0.026,0.488,0,6.421,0.022,0.4408,0,6.732,0.02,4.999,2.107,-0.227,0.85
2016-05-23 20:00:00,25478,12.92,0.336,0.4267,0,5.976,0.031,0.488,0,6.38,0.029,0.4409667,0,6.727,0.021,0.227,0.85,-0.682,1.363
2016-05-23 20:15:00,25479,12.9,0.234,0.4272,0,5.944,0.02,0.4881333,0,6.354,0.023,0.4413,0,6.711,0.017,0,0,-0.909,1.507
2016-05-23 20:30:00,25480,12.88,0.178,0.4278,0,5.899,0.022,0.4884,0,6.317,0.025,0.4413,0,6.703,0.016,-1.818,1.7,-0.909,1.507
2016-05-23 20:45:00,25481,12.86,0.106,0.4284467,0,5.867,0.018,0.4884,0,6.29,0.019,0.44162,0,6.684,0.017,-2.272,1.607,-1.363,1.67
2016-05-23 21:00:00,25482,12.87,0.019,0.4289666,0,5.84,0.017,0.4884,0,6.252,0.019,0.4417,0,6.68,0.023,-1.591,1.7,-0.909,1.507
2016-05-23 21:15:00,25483,12.84,-0.094,0.4295,0,5.798,0.018,0.4884,0,6.223,0.016,0.4417667,0,6.664,0.016,-2.499,1.507,-1.591,1.7
2016-05-23 21:30:00,25484,12.83,-0.192,0.43,0,5.773,0.022,0.4884,0,6.191,0.021,0.4422,0,6.656,0.022,-1.591,1.7,-0.682,1.363
2016-05-23 21:45:00,25485,12.82,-0.288,0.4304667,0,5.737,0.026,0.4886933,0,6.15,0.023,0.4422,0,6.644,0.018,-2.499,1.507,-0.909,1.507
2016-05-23 22:00:00,25486,12.84,-0.385,0.4309067,0,5.716,0.021,0.4888,0,6.124,0.025,0.4422,0,6.627,0.029,-2.727,1.363,-0.454,1.159
2016-05-23 22:15:00,25487,12.82,-0.481,0.4312667,0,5.678,0.032,0.4888,0,6.103,0.018,0.4426,0,6.613,0.013,-1.818,1.7,-1.818,1.7
2016-05-23 22:30:00,25488,12.81,-0.526,0.4317,0,5.645,0.02,0.4888,0,6.075,0.018,0.4427,0,6.602,0.019,-2.5,1.507,-1.591,1.7
2016-05-23 22:45:00,25489,12.81,-0.523,0.4321667,0,5.619,0.02,0.4888,0,6.039,0.016,0.4427,0,6.586,0.013,-2.727,1.363,-0.682,1.363
2016-05-23 23:00:00,25490,12.82,-0.503,0.4325333,0,5.584,0.023,0.4888,0,6.02,0.02,0.4430467,0,6.568,0.018,-2.5,1.507,-1.136,1.607
2016-05-23 23:15:00,25491,12.8,-0.516,0.4327866,0,5.569,0.027,0.4891466,0,5.988,0.019,0.4431,0,6.564,0.018,-1.591,1.7,-0.682,1.363
2016-05-23 23:30:00,25492,12.8,-0.525,0.4331066,0,5.546,0.02,0.4892,0,5.963,0.023,0.4431,0,6.549,0.016,-2.272,1.607,-1.363,1.67
2016-05-23 23:45:00,25493,12.8,-0.548,0.4332,0,5.516,0.023,0.4892,0,5.928,0.019,0.4434667,0,6.535,0.022,-2.5,1.507,-1.363,1.67
2016-05-24 00:00:00,25494,12.81,-0.586,0.4336,0,5.49,0.018,0.4892,0,5.915,0.014,0.4436,0,6.515,0.015,-2.272,1.607,-1.591,1.701
