"TIMESTAMP","RECORD","Batt_V_Avg","Log_T_Avg","Wind_Dir","Wind_Speed_Avg","Wind_Speed_Max","Wind_Speed_Std","Wind_SmplsF_Tot","Wind_Diag1F_Tot","Wind_Diag2F_Tot","Wind_Diag4F_Tot","Wind_Diag8F_Tot","Wind_Diag9F_Tot","Wind_Diag10F_Tot","Wind_NNDF_Tot","Air_T_Avg","Air_T_Std","Air_RH_Avg","Air_RH_Std","Precip_Tot","SWC_P_02_Avg","SWC_P_02_Std","SWC_WC_02_Avg","SWC_WC_02_Std","SWC_ST_02_Avg","SWC_ST_02_Std","SWC_P_05_Avg","SWC_P_05_Std","SWC_WC_05_Avg","SWC_WC_05_Std","SWC_ST_05_Avg","SWC_ST_05_Std","SWC_P_20_Avg","SWC_P_20_Std","SWC_WC_20_Avg","SWC_WC_20_Std","SWC_ST_20_Avg","SWC_ST_20_Std","SWP_WP_05_Avg","SWP_WP_05_Std","SWP_ST_05_Avg","SWP_ST_05_Std","SWP_WP_20_Avg","SWP_WP_20_Std","SWP_ST_20_Avg","SWP_ST_20_Std","SR_SW_Avg","SR_SW_Std","PAR_Up_Avg","PAR_Up_Std","PAR_Soil_Avg","PAR_Soil_Std"
"TS","RN","Volts","Deg C","degrees","meters/Second","meters/Second","meters/Second","","","","","","","","","Deg C","Deg C","%","%","mm","unitless","unitless","m^3/m^3","m^3/m^3","Deg C","Deg C","unitless","unitless","m^3/m^3","m^3/m^3","Deg C","Deg C","unitless","unitless","m^3/m^3","m^3/m^3","Deg C","Deg C","kPa","kPa","Deg C","Deg C","kPa","kPa","Deg C","Deg C","W/m2","W/m2","umol/m2s1","umol/m2s1","umol/m2s1","umol/m2s1"
"","","Avg","Avg","Smp","Avg","Max","Std","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Avg","Std","Avg","Std","Tot","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std"
"2017-12-04 15:15:00",1057,14.31,2.896,171,5.006,12.11,3.377,15,0,0,0,0,0,0,0,-0.773,0.117,46.04,1.27,0,5.026346,0.012,0.08041333,0,-0.518,0.031,6.37962,0.001,0.1120067,0,-0.297,0.017,11.97321,0.001,0.2251733,0,0.996,0.03,-1090,39.88814,-0.1,0,-20.2,0,1.613,0.034,2053,14.54,222.8,53.91,27.08,5.935
"2017-12-04 15:30:00",1058,14.34,2.361,300,3.909,7.34,1.963,15,0,0,0,0,0,0,0,-0.702,0.105,44.88,1.048,0,5.034846,0.001,0.08061333,0,-0.488,0.032,6.389113,0.014,0.1122333,0,-0.288,0.027,11.97335,0.001,0.2251733,0,0.993,0.019,-1083,24.07671,-0.1,0,-20.2,0,1.6,0,2031,16.98,237,39.25,25.27,3.334
"2017-12-04 15:45:00",1059,14.33,2.054,206,4.21,8.28,2.107,15,0,0,0,0,0,0,0,-1.038,0.145,47.15,1.309,0,5.051406,0.02,0.08102,0,-0.451,0.037,6.408553,0.001,0.1126867,0,-0.269,0.016,11.97349,0,0.2251933,0,0.994,0.018,-1085,64.21483,-0.1,0,-20.2,0,1.6,0,2066,35.53,170.6,16.08,20.73,1.272
"2017-12-04 16:00:00",1060,14.28,1.577,259,4.642,9.41,2.38,15,0,0,0,0,0,0,0,-1.209,0.132,48.61,1.476,0,5.0617,0.002,0.08127332,0,-0.455,0.023,6.415886,0.013,0.11284,0,-0.258,0.017,11.97318,0.001,0.2251666,0,1.001,0.037,-1107,31.70291,-0.1,0,-20.2,0,1.6,0,2142,29.82,120,25.12,16.43,2.456
"2017-12-04 16:15:00",1061,13.94,1.117,245,3.459,6.42,1.549,15,0,0,0,0,0,0,0,-1.326,0.066,49.08,0.844,0,5.088493,0.001,0.08191333,0,-0.435,0.024,6.43746,0.001,0.1133067,0,-0.251,0.015,11.97389,0,0.2252,0,1.004,0.031,-1123,25.68336,-0.08,0.04,-20.2,0,1.6,0,2192,5.184,58.59,17.1,8.39,2.738
"2017-12-04 16:30:00",1062,13.41,0.719,106,4.567,9.78,2.557,15,0,0,0,0,0,0,0,-1.398,0.045,48.19,0.844,0,5.090147,0.007,0.08194666,0,-0.432,0.034,6.451046,0.015,0.1136267,0,-0.253,0.024,11.97345,0.001,0.2251733,0,0.998,0.032,-1056,32.05217,0,0,-20.25333,0.05,1.6,0,2170,6.442,18.47,5.225,2.72,1.36
"2017-12-04 16:45:00",1063,13.22,0.361,225,4.168,8.09,1.904,15,0,0,0,0,0,0,0,-1.496,0.083,49.21,1.238,0,5.114553,0.001,0.08252667,0,-0.416,0.023,6.466887,0.001,0.1139933,0,-0.238,0.013,11.97388,0.001,0.22518,0,0.984,0.029,-1014,21.39869,0,0,-20.24667,0.05,1.6,0,2176,21.02,5.439,2.574,1.7,0
"2017-12-04 17:00:00",1064,13.2,0.053,353,5.359,8.53,1.591,15,0,0,0,0,0,0,0,-1.599,0.06,50.1,0.756,0,5.09352,0.012,0.08202667,0,-0.403,0.032,6.483873,0.015,0.1143867,0,-0.231,0.02,11.97387,0.001,0.2251733,0,1,0.024,-1012,7.392375,0,0,-20.25333,0.05,1.6,0,2234,8.09,0.567,0.801,0.227,0.578
"2017-12-04 17:15:00",1065,13.16,-0.203,223,4.279,8.02,2.135,15,0,0,0,0,0,0,0,-1.664,0.08,50.69,0.934,0,5.11128,0.009,0.08244,0,-0.394,0.028,6.495513,0.001,0.11462,0,-0.226,0.017,11.97347,0.001,0.2251733,0,0.991,0.029,-1000,9.418664,0,0,-20.24667,0.05,1.6,0,2247,15.3,0,0,0,0
"2017-12-04 17:30:00",1066,13.13,-0.406,226,4.108,7.25,1.775,15,0,0,0,0,0,0,0,-1.667,0.039,49.56,0.68,0,5.142306,0.001,0.08319332,0,-0.382,0.034,6.503667,0.013,0.1148133,0,-0.225,0.016,11.9738,0.001,0.2251733,0,0.994,0.031,-988,8.917064,0,0,-20.24667,0.05,1.6,0,2240,17.51,0,0,0.113,0.424
"2017-12-04 17:45:00",1067,13.12,-0.565,303,4.051,8.14,1.952,15,0,0,0,0,0,0,0,-1.553,0.081,48.25,0.719,0,5.14084,0.001,0.08315333,0,-0.394,0.032,6.52498,0.001,0.1153067,0,-0.216,0.022,11.97371,0,0.2251933,0,0.97,0.037,-977,17.58598,0,0,-20.27333,0.044,1.6,0,2176,11.89,0,0,0.113,0.424
"2017-12-04 18:00:00",1068,13.12,-0.719,14,3.564,7.68,2.133,15,0,0,0,0,0,0,0,-1.58,0.106,47.39,1.061,0,5.142127,0.002,0.08318666,0,-0.387,0.027,6.528433,0.01,0.1153933,0,-0.206,0.022,11.97378,0.001,0.2251866,0,0.995,0.037,-972,18.10888,0,0,-20.28666,0.034,1.6,0,2148,18.04,0,0,0.113,0.424
"2017-12-04 18:15:00",1069,13.09,-0.875,56,3.503,9.36,1.953,15,0,0,0,0,0,0,0,-1.687,0.091,48.16,0.665,0,5.141533,0.002,0.08317333,0,-0.386,0.029,6.55436,0.001,0.1159867,0,-0.199,0.017,11.97387,0.001,0.2251866,0,0.996,0.031,-959,20.68526,0,0,-20.26666,0.047,1.6,0,2144,13.73,0,0,0.113,0.424
"2017-12-04 18:30:00",1070,13.08,-0.982,165,3.835,8.1,1.75,15,0,0,0,0,0,0,0,-1.578,0.072,47.92,0.861,0,5.141093,0.002,0.08316667,0,-0.397,0.026,6.553766,0.001,0.11596,0,-0.197,0.028,11.97357,0.001,0.2251733,0,0.981,0.021,-958,6.271708,0,0,-20.28,0.04,1.6,0,2151,11.94,0,0,0.113,0.424
"2017-12-04 18:45:00",1071,13.07,-1.036,252,5.334,9.55,2.541,15,0,0,0,0,0,0,0,-1.655,0.053,47.78,1.03,0,5.141867,0.002,0.08318,0,-0.409,0.027,6.573753,0.014,0.1163933,0,-0.196,0.03,11.97417,0.001,0.2251866,0,0.989,0.035,-951,11.9324,0,0,-20.26666,0.07,1.6,0,2148,9.71,0,0,0,0
"2017-12-04 19:00:00",1072,13.08,-1.089,304,3.445,10.06,2.522,15,0,0,0,0,0,0,0,-1.537,0.025,45.96,0.611,0,5.1417,0.002,0.08318,0,-0.432,0.037,6.583547,0.001,0.1166133,0,-0.191,0.019,11.97358,0.001,0.2251733,0,0.985,0.031,-944,8.074145,0,0,-20.28666,0.034,1.6,0,2085,14.79,0,0,0.113,0.424
"2017-12-04 19:15:00",1073,13.04,-1.166,223,1.063,2.09,0.506,15,0,0,0,0,0,0,0,-1.832,0.276,48.7,2.749,0,5.11912,0.011,0.08264,0,-0.441,0.032,6.583473,0.001,0.11662,0,-0.195,0.02,11.97353,0.001,0.2251666,0,0.975,0.031,-934,11.64903,0,0,-20.26,0.061,1.6,0,2124,58.56,0,0,0.34,0.68
"2017-12-04 19:30:00",1074,13.03,-1.304,234,1.418,3.31,0.818,15,0,0,0,0,0,0,0,-2.038,0.129,48.77,1.426,0,5.096346,0.012,0.08210666,0,-0.472,0.028,6.583506,0.001,0.1166,0,-0.196,0.016,11.97373,0.001,0.2251933,0,1.004,0.024,-934,11.39661,0,0,-20.28,0.04,1.6,0,2198,15.76,0,0,0.227,0.578
"2017-12-04 19:45:00",1075,13.02,-1.438,234,1.095,2.01,0.374,15,0,0,0,0,0,0,0,-1.884,0.105,47.94,1.513,0,5.105393,0.012,0.08232,0,-0.503,0.038,6.583547,0.001,0.1166067,0,-0.194,0.017,11.97387,0,0.2251866,0,0.985,0.027,-919,14.85788,0,0,-20.28,0.04,1.6,0,2159,18.93,0,0,0.567,0.801
"2017-12-04 20:00:00",1076,13.04,-1.491,182,2.294,3.71,1.005,15,0,0,0,0,0,0,0,-1.922,0.146,50.06,1.726,0,5.11418,0.002,0.08253333,0,-0.516,0.028,6.583406,0.001,0.1166133,0,-0.2,0.02,11.97404,0.001,0.2251933,0,0.978,0.028,-922,7.870383,0,0,-20.30667,0.025,1.6,0,2207,40.29,0,0,0.34,0.68
"2017-12-04 20:15:00",1077,13.01,-1.527,214,4.178,6.41,1.104,15,0,0,0,0,0,0,0,-1.974,0.083,53.15,1.411,0,5.088293,0.002,0.0819,0,-0.541,0.033,6.583086,0.001,0.1166067,0,-0.204,0.015,11.97351,0.001,0.22518,0,1.002,0.023,-914,13.47894,0,0,-20.29333,0.025,1.6,0,2320,46.18,0,0,0.34,0.68
"2017-12-04 20:30:00",1078,13.01,-1.548,191,3.351,5.44,0.923,15,0,0,0,0,0,0,0,-2.228,0.139,57.36,2.171,0,5.088153,0.001,0.0819,0,-0.57,0.023,6.583426,0.001,0.1166,0,-0.206,0.02,11.97377,0.001,0.2251866,0,0.985,0.043,-903,14.79107,0,0,-20.3,0,1.6,0,2474,62.32,0,0,0.113,0.424
"2017-12-04 20:45:00",1079,13,-1.6,151,2.559,4.19,0.904,15,0,0,0,0,0,0,0,-2.48,0.066,60.79,0.991,0,5.087773,0.002,0.08189333,0,-0.586,0.024,6.583306,0.001,0.1166067,0,-0.21,0.016,11.97361,0,0.22518,0,0.984,0.025,-906,11.89643,0,0,-20.26666,0.06,1.6,0,2649,29.74,0,0,0.227,0.578
"2017-12-04 21:00:00",1080,13,-1.686,201,2.969,4.79,1.099,15,0,0,0,0,0,0,0,-2.557,0.066,61.68,0.906,0,5.0631,0.007,0.0813,0,-0.61,0.029,6.583326,0.001,0.1166133,0,-0.215,0.016,11.96605,0.016,0.2250466,0,0.991,0.032,-904,9.287308,0,0,-20.28666,0.034,1.6,0,2729,8.18,0,0,0.113,0.424
"2017-12-04 21:15:00",1081,12.98,-1.787,218,2.595,3.55,0.463,15,0,0,0,0,0,0,0,-2.459,0.044,60.02,0.257,0,5.061126,0.002,0.08125333,0,-0.618,0.034,6.583386,0.001,0.1166,0,-0.226,0.017,11.93521,0.001,0.2244933,0,0.986,0.048,-897,10.14675,0.02,0.04,-20.28666,0.062,1.6,0,2680,13.89,0,0,0.227,0.578
"2017-12-04 21:30:00",1082,12.97,-1.836,167,3.369,5.91,1.116,15,0,0,0,0,0,0,0,-2.466,0.017,59.83,0.321,0,5.061707,0.002,0.08126666,0,-0.652,0.028,6.583127,0.001,0.1166067,0,-0.229,0.022,11.93497,0.001,0.2244866,0,0.987,0.022,-892,16.40013,0.007,0.025,-20.29333,0.068,1.6,0,2657,4.843,0,0,0.113,0.424
"2017-12-04 21:45:00",1083,12.97,-1.887,223,1.873,3.12,0.581,15,0,0,0,0,0,0,0,-2.557,0.045,60.52,0.523,0,5.039573,0.018,0.08073333,0,-0.657,0.033,6.583626,0.001,0.1166133,0,-0.237,0.021,11.93468,0.001,0.2245,0,0.982,0.018,-896,9.033476,0,0,-20.26,0.049,1.6,0,2676,6.786,0,0,0.227,0.578
"2017-12-04 22:00:00",1084,12.97,-1.964,208,3.044,4.83,0.899,15,0,0,0,0,0,0,0,-2.684,0.072,61.25,0.43,0,5.030173,0.009,0.08051333,0,-0.67,0.029,6.583926,0.001,0.11662,0,-0.242,0.02,11.93511,0.001,0.2245,0,0.981,0.029,-899,11.09734,0.027,0.044,-20.28,0.054,1.6,0,2700,15.28,0,0,0.113,0.424
"2017-12-04 22:15:00",1085,12.95,-2.074,195,3.713,5.26,0.717,15,0,0,0,0,0,0,0,-2.694,0.046,61.53,0.445,0,5.034319,0.002,0.08060667,0,-0.705,0.03,6.583566,0.001,0.1166267,0,-0.248,0.02,11.93507,0.001,0.2245,0,0.986,0.025,-892,19.67785,0.007,0.025,-20.29333,0.068,1.6,0,2725,4.49,0,0,0.34,0.68
"2017-12-04 22:30:00",1086,12.95,-2.135,230,3.387,5.93,1.041,15,0,0,0,0,0,0,0,-2.588,0.123,59.98,1.018,0,5.035493,0.001,0.08063333,0,-0.719,0.026,6.559886,0.012,0.1161,0,-0.26,0.026,11.93524,0,0.2245,0,0.978,0.023,-900,15.78452,0,0,-20.3,0.052,1.6,0,2682,9.66,0,0,0,0
"2017-12-04 22:45:00",1087,12.95,-2.167,225,3.674,5.33,0.831,15,0,0,0,0,0,0,0,-2.535,0.085,59.25,0.713,0,5.01468,0.012,0.08013333,0,-0.733,0.027,6.553906,0.001,0.1159667,0,-0.268,0.019,11.93477,0.001,0.22448,0,0.973,0.031,-894,14.2869,0,0,-20.31333,0.062,1.6,0,2647,11.04,0,0,0.227,0.578
"2017-12-04 23:00:00",1088,12.96,-2.212,204,3.024,4.68,1.14,15,0,0,0,0,0,0,0,-2.43,0.094,57.71,1.022,0,5.0084,0.001,0.07998666,0,-0.759,0.019,6.553873,0.001,0.1159667,0,-0.278,0.024,11.93503,0.001,0.2245,0,0.978,0.029,-903,12.21111,0,0,-20.34,0.049,1.6,0,2592,16.41,0,0,0,0
"2017-12-04 23:15:00",1089,12.94,-2.268,219,4.713,7.81,1.651,15,0,0,0,0,0,0,0,-2.123,0.071,54.6,0.54,0,5.008486,0.001,0.07998666,0,-0.778,0.032,6.554327,0.001,0.1159733,0,-0.279,0.018,11.93511,0.001,0.2245,0,0.979,0.038,-898,16.97381,0,0,-20.30667,0.068,1.6,0,2477,32.09,0,0,0.34,0.68
"2017-12-04 23:30:00",1090,12.94,-2.25,162,2.949,6.09,1.447,15,0,0,0,0,0,0,0,-2.2,0.147,54.31,1.6,0,4.98924,0.012,0.07953333,0,-0.813,0.034,6.536133,0.014,0.1155667,0,-0.291,0.02,11.93513,0.001,0.2245,0,0.985,0.027,-903,13.97264,0,0,-20.26667,0.079,1.6,0,2434,9.14,0,0,0.227,0.578
"2017-12-04 23:45:00",1091,12.93,-2.233,56,4.497,8.02,2.114,15,0,0,0,0,0,0,0,-1.708,0.116,49.75,1.335,0,4.98234,0.002,0.07935333,0,-0.844,0.033,6.524726,0.001,0.1153,0,-0.305,0.019,11.93508,0.001,0.2245,0,0.976,0.025,-912,13.18223,0,0,-20.29333,0.085,1.6,0,2306,45.61,0,0,0.453,0.752
"2017-12-05 00:00:00",1092,12.94,-2.159,165,4.357,7.75,1.874,15,0,0,0,0,0,0,0,-1.69,0.229,49.54,1.588,0,4.982733,0.002,0.07938,0,-0.869,0.037,6.52488,0.001,0.1153,0,-0.314,0.026,11.93491,0.001,0.2244866,0,0.993,0.026,-912,12.36345,0,0,-20.32,0.075,1.6,0,2216,19.27,0,0,0.227,0.578
"2017-12-05 00:15:00",1093,12.93,-2.132,36,4.308,7.56,1.76,15,0,0,0,0,0,0,0,-1.73,0.142,49.14,1.378,0,4.965466,0.013,0.07895999,0,-0.898,0.034,6.507433,0.014,0.1149067,0,-0.328,0.024,11.93497,0.001,0.2244933,0,0.974,0.029,-908,10.13828,0,0,-20.32666,0.068,1.6,0,2220,23.49,0,0,0.453,0.752
"2017-12-05 00:30:00",1094,12.92,-2.104,229,5.377,13.53,2.618,15,0,0,0,0,0,0,0,-1.936,0.203,50.58,2.175,0,4.955933,0.001,0.07872666,0,-0.921,0.039,6.4955,0.001,0.1146267,0,-0.348,0.02,11.9351,0.001,0.2245,0,0.999,0.032,-909,19.78225,0,0,-20.32666,0.057,1.6,0,2234,44.11,0,0,0.453,0.752
"2017-12-05 00:45:00",1095,12.91,-2.098,262,4.672,10.33,2.471,15,0,0,0,0,0,0,0,-1.889,0.224,49.1,1.766,0,4.95548,0.002,0.07872666,0,-0.956,0.032,6.49618,0.001,0.11466,0,-0.364,0.018,11.93493,0,0.2245,0,0.982,0.03,-918,20.75177,0,0,-20.33333,0.079,1.6,0,2236,24.16,0,0,0.453,0.752
"2017-12-05 01:00:00",1096,12.92,-2.093,243,4.111,6.26,1.398,15,0,0,0,0,0,0,0,-1.855,0.172,48.76,1.842,0,4.932493,0.009,0.07816667,0,-0.98,0.027,6.471879,0.012,0.1141133,0,-0.367,0.027,11.93532,0,0.2245,0,0.976,0.013,-937,14.09616,0,0,-20.36,0.061,1.6,0,2191,21.42,0,0,0.453,0.752
"2017-12-05 01:15:00",1097,12.91,-2.128,311,3.853,7.99,1.642,15,0,0,0,0,0,0,0,-2.036,0.219,49.63,1.853,0,4.93074,0.002,0.07811333,0,-1.014,0.023,6.4665,0.001,0.1139867,0,-0.393,0.018,11.93532,0.001,0.2245,0,0.987,0.033,-942,14.7375,0,0,-20.28,0.075,1.6,0,2201,21.29,0,0,0.567,0.801
"2017-12-05 01:30:00",1098,12.91,-2.194,249,3.156,5.98,1.656,15,0,0,0,0,0,0,0,-1.927,0.202,47.36,1.216,0,4.92284,0.012,0.07791333,0,-1.036,0.024,6.446559,0.014,0.1135267,0,-0.404,0.019,11.93515,0.001,0.2244933,0,0.982,0.026,-941,15.58317,0,0,-20.32,0.083,1.6,0,2163,29.95,0,0,0.567,0.801
"2017-12-05 01:45:00",1099,12.91,-2.201,134,2.142,3.89,0.99,15,0,0,0,0,0,0,0,-1.66,0.182,45.68,1.861,0,4.90326,0.002,0.07746,0,-1.063,0.032,6.437127,0.001,0.1133067,0,-0.418,0.019,11.93547,0.001,0.2245,0,0.98,0.033,-957,15.33582,0,0,-20.35333,0.072,1.6,0,2096,33.29,0,0,0.34,0.68
"2017-12-05 02:00:00",1100,12.92,-2.171,278,1.83,4.47,1.199,15,0,0,0,0,0,0,0,-1.771,0.181,46.57,1.577,0,4.903566,0.002,0.07746,0,-1.094,0.031,6.417547,0.014,0.1128933,0,-0.434,0.019,11.9353,0.001,0.2245,0,0.981,0.028,-952,13.66486,0,0,-20.35333,0.072,1.6,0,2066,32.54,0,0,0.34,0.68
"2017-12-05 02:15:00",1101,12.9,-2.169,6,2.076,5.03,1.309,15,0,0,0,0,0,0,0,-1.585,0.108,46.35,1.044,0,4.904466,0.001,0.07749999,0,-1.106,0.027,6.40824,0.001,0.11268,0,-0.454,0.021,11.93498,0.001,0.2244933,0,0.965,0.031,-955,11.32435,0,0,-20.3,0.073,1.6,0,2081,10.02,0,0,0.68,0.833
"2017-12-05 02:30:00",1102,12.9,-2.13,275,3.301,6.6,1.881,15,0,0,0,0,0,0,0,-1.782,0.192,47.05,1.623,0,4.883073,0.011,0.07697999,0,-1.118,0.016,6.39894,0.013,0.11246,0,-0.471,0.019,11.93484,0.001,0.2244866,0,0.972,0.03,-962,17.65017,-0.033,0.047,-20.34667,0.072,1.6,0,2120,20.97,0,0,0.453,0.752
"2017-12-05 02:45:00",1103,12.89,-2.088,289,2.31,4.12,1.295,15,0,0,0,0,0,0,0,-1.547,0.16,45.07,1.582,0,4.877886,0.002,0.07684667,0,-1.145,0.035,6.379326,0.001,0.1120133,0,-0.478,0.027,11.93552,0.001,0.2244933,0,0.972,0.037,-972,13.47243,-0.1,0,-20.34667,0.062,1.6,0,2057,26.86,0,0,0.453,0.752
"2017-12-05 03:00:00",1104,12.9,-2.055,196,3.547,5.17,1.328,15,0,0,0,0,0,0,0,-1.615,0.2,45.3,2.391,0,4.877926,0.001,0.07685333,0,-1.162,0.016,6.373446,0.011,0.1118733,0,-0.49,0.021,11.93537,0.001,0.2245,0,0.989,0.03,-971,15.41142,-0.1,0,-20.35333,0.05,1.6,0,2013,25.98,0,0,0.567,0.801
"2017-12-05 03:15:00",1105,12.88,-2.145,205,3.751,5.74,1.446,15,0,0,0,0,0,0,0,-2.693,0.122,55.07,1.027,0,4.868733,0.012,0.07662667,0,-1.184,0.021,6.350186,0.001,0.11134,0,-0.503,0.015,11.93526,0,0.2245,0,0.978,0.039,-976,12.06791,-0.1,0,-20.33333,0.087,1.6,0,2334,82.8,0,0,0.68,0.833
"2017-12-05 03:30:00",1106,12.87,-2.27,229,4.387,6.98,1.384,15,0,0,0,0,0,0,0,-2.514,0.279,53.5,2.619,0,4.851073,0.002,0.07621333,0,-1.213,0.025,6.350206,0.001,0.1113467,0,-0.516,0.016,11.93526,0,0.2245,0,0.956,0.025,-977,11.55939,-0.1,0,-20.29333,0.085,1.6,0,2388,34.4,0,0,0.453,0.752
"2017-12-05 03:45:00",1107,12.86,-2.349,213,5.463,7.09,1.14,15,0,0,0,0,0,0,0,-2.542,0.253,53.77,2.454,0,4.85116,0.001,0.07620666,0,-1.234,0.027,6.321133,0.001,0.1107,0,-0.524,0.017,11.93538,0.001,0.2245,0,0.972,0.032,-984,25.02212,-0.1,0,-20.33333,0.087,1.6,0,2391,32.74,0,0,0.453,0.752
"2017-12-05 04:00:00",1108,12.88,-2.432,246,5.207,7.68,1.095,15,0,0,0,0,0,0,0,-3.028,0.093,58.87,0.905,0,4.846186,0.011,0.07608666,0,-1.261,0.021,6.321167,0.001,0.1106933,0,-0.55,0.02,11.9351,0.001,0.2244866,0,0.981,0.032,-1001,14.37685,-0.1,0,-20.31333,0.088,1.6,0,2549,44.43,0,0,0.227,0.578
"2017-12-05 04:15:00",1109,12.86,-2.561,203,5.377,8.38,1.465,15,0,0,0,0,0,0,0,-2.862,0.293,57.23,3.116,0,4.8261,0.002,0.0756,0,-1.278,0.02,6.3062,0.015,0.11034,0,-0.56,0.023,11.93519,0.001,0.2244933,0,0.974,0.02,-986,20.80189,-0.1,0,-20.38,0.083,1.6,0,2556,39.98,0,0,0.113,0.424
"2017-12-05 04:30:00",1110,12.85,-2.653,221,5.039,8.76,1.916,15,0,0,0,0,0,0,0,-2.776,0.446,56.35,4.281,0,4.825673,0.002,0.07557999,0,-1.301,0.032,6.292393,0.001,0.1100267,0,-0.575,0.018,11.93551,0.001,0.2245,0,0.971,0.027,-994,22.84996,-0.1,0,-20.34,0.071,1.6,0,2578,82.9,0,0,0.113,0.424
"2017-12-05 04:45:00",1111,12.84,-2.71,215,5.903,8.89,1.301,15,0,0,0,0,0,0,0,-3.286,0.239,61.42,2.221,0,4.827147,0.002,0.07561999,0,-1.31,0.022,6.283113,0.014,0.10982,0,-0.579,0.025,11.93529,0.001,0.2245,0,0.979,0.044,-995,18.47938,-0.1,0,-20.34,0.061,1.6,0,2613,94.2,0,0,0,0
"2017-12-05 05:00:00",1112,12.84,-2.855,247,4.743,6.63,1.139,15,0,0,0,0,0,0,0,-3.69,0.081,63.84,0.57,0,4.810253,0.013,0.07520666,0,-1.344,0.022,6.26384,0.001,0.1093867,0,-0.593,0.027,11.90431,0.016,0.22394,0,0.971,0.033,-1009,16.01214,-0.1,0,-20.33333,0.087,1.6,0,2799,20.44,0,0,0.113,0.424
"2017-12-05 05:15:00",1113,12.82,-3.062,220,3.585,5.06,0.691,15,0,0,0,0,0,0,0,-3.797,0.051,63.61,0.241,0,4.800207,0.002,0.07497333,0,-1.359,0.024,6.26016,0.01,0.1093,0,-0.61,0.021,11.89655,0.001,0.2238,0,0.955,0.028,-995,16.08326,-0.153,0.05,-20.32,0.075,1.6,0,2815,2.215,0,0,0,0
"2017-12-05 05:30:00",1114,12.81,-3.223,199,4.125,7.63,1.433,15,0,0,0,0,0,0,0,-3.628,0.115,62.83,0.289,0,4.799746,0.001,0.07494666,0,-1.39,0.023,6.23474,0.001,0.1087067,0,-0.632,0.023,11.89633,0.001,0.2238,0,0.971,0.028,-1003,19.86261,-0.2,0,-20.34,0.088,1.6,0,2791,7.481,0,0,0,0
"2017-12-05 05:45:00",1115,12.79,-3.332,327,2.969,5.95,1.09,15,0,0,0,0,0,0,0,-3.615,0.109,62.1,0.627,0,4.78064,0.012,0.07450666,0,-1.415,0.03,6.23498,0.001,0.1087067,0,-0.646,0.026,11.89708,0.001,0.2238,0,0.975,0.018,-1005,26.47234,-0.2,0,-20.34667,0.109,1.6,0,2767,14.83,0,0,0,0
"2017-12-05 06:00:00",1116,12.79,-3.458,244,2.098,3.22,0.904,15,0,0,0,0,0,0,0,-4.018,0.17,63.41,0.759,0,4.77372,0.002,0.07433333,0,-1.447,0.022,6.215906,0.014,0.1082867,0,-0.657,0.023,11.89717,0.001,0.2238,0,0.968,0.024,-1017,18.70714,-0.2,0,-20.34,0.061,1.6,0,2782,24.45,0,0,0,0
"2017-12-05 06:15:00",1117,12.76,-3.67,338,1.872,3.54,0.808,15,0,0,0,0,0,0,0,-4.122,0.099,62.91,0.589,0,4.774486,0.002,0.07435333,0,-1.473,0.031,6.20564,0.001,0.10806,0,-0.68,0.021,11.89683,0.001,0.2238,0,0.974,0.026,-1015,22.44884,-0.2,0,-20.29333,0.112,1.6,0,2797,12.91,0,0,0.113,0.424
"2017-12-05 06:30:00",1118,12.76,-3.85,307,2.56,4.12,0.799,15,0,0,0,0,0,0,0,-4.061,0.119,61.74,0.676,0,4.74854,0.001,0.07370666,0,-1.495,0.024,6.189046,0.014,0.1076733,0,-0.693,0.023,11.89697,0.001,0.2238,0,0.961,0.039,-1024,22.00773,-0.2,0,-20.33333,0.107,1.6,0,2758,15.6,0,0,0.113,0.424
"2017-12-05 06:45:00",1119,12.74,-3.961,307,2.451,3.97,0.778,15,0,0,0,0,0,0,0,-4.063,0.094,60.92,0.518,0,4.747907,0.002,0.07370666,0,-1.537,0.034,6.17746,0.001,0.1073933,0,-0.715,0.024,11.89693,0.001,0.2238,0,0.972,0.036,-1027,19.05268,-0.2,0,-20.30667,0.077,1.6,0,2709,8.85,0,0,0.113,0.424
"2017-12-05 07:00:00",1120,12.76,-4.065,245,2.405,3.81,0.725,15,0,0,0,0,0,0,0,-4.152,0.085,60.93,0.41,0,4.74796,0.001,0.07369333,0,-1.556,0.026,6.160306,0.014,0.10702,0,-0.733,0.018,11.8969,0.001,0.2238,0,0.967,0.034,-1043,21.49514,-0.2,0,-20.32,0.083,1.6,0,2703,4.512,0,0,0,0
"2017-12-05 07:15:00",1121,12.74,-4.213,296,1.167,2.48,0.588,15,0,0,0,0,0,0,0,-4.27,0.075,60.76,0.452,0,4.723693,0.006,0.07311333,0,-1.586,0.032,6.14878,0.001,0.10674,0,-0.746,0.021,11.89689,0.001,0.2238,0,0.953,0.034,-1039,14.366,-0.2,0,-20.28666,0.072,1.6,0,2702,6.615,0,0,0.227,0.578
