TOA5,HiResAlp_I3 IP,CR1000,E7549,CR1000.Std.27,CPU:I3_160923 - 9xSWC - modem .CR1,21874,MeteoVal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Avg,SWC_02_A_Avg,SWC_02_A_Std,ST_02_A_Avg,ST_02_A_Std,SWC_02_B_Avg,SWC_02_B_Std,ST_02_B_Avg,ST_02_B_Std,SWC_02_C_Avg,SWC_02_C_Std,ST_02_C_Avg,ST_02_C_Std,SWC_05_A_Avg,SWC_05_A_Std,ST_05_A_Avg,ST_05_A_Std,SWC_05_B_Avg,SWC_05_B_Std,ST_05_B_Avg,ST_05_B_Std,SWC_05_C_Avg,SWC_05_C_Std,ST_05_C_Avg,ST_05_C_Std,SWC_20_A_Avg,SWC_20_A_Std,ST_20_A_Avg,ST_20_A_Std,SWC_20_B_Avg,SWC_20_B_Std,ST_20_B_Avg,ST_20_B_Std,SWC_20_C_Avg,SWC_20_C_Std,ST_20_C_Avg,ST_20_C_Std
TS,RN,Volts,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,m^3/m^3,m^3/m^3,Deg,Deg,m^3/m^3,m^3/m^3,Deg C,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,m^3/m^3,m^3/m^3,Deg C,Deg C,m^3/m^3,m^3/m^3,Deg,Deg
,,Avg,Avg,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Avg,Std
2018-02-24 15:00,95955,14.04,19.83,0.451,0,0.209,0.018,0.496,0,0.224,0.023,0.485,0.001,0.463,0.011,0.443,0.001,0.375,0.023,0.455,0,0.317,0.025,0.443,0.001,0.336,0.018,0.319,0.001,0.788,0.02,0.364,0.002,0.689,0.019,0.355,0,0.643,0.02
2018-02-24 15:15,95956,14.07,19.57,0.452,0,0.233,0.028,0.496,0,0.209,0.017,0.488,0.001,0.473,0.012,0.444,0,0.374,0.022,0.456,0,0.309,0.016,0.446,0.001,0.325,0.022,0.322,0.001,0.778,0.021,0.369,0.001,0.681,0.024,0.357,0,0.658,0.016
2018-02-24 15:30,95957,14.03,19.1,0.453,0,0.231,0.017,0.497,0,0.221,0.021,0.491,0.001,0.474,0.032,0.445,0,0.385,0.026,0.456,0,0.309,0.018,0.448,0,0.325,0.017,0.325,0.001,0.783,0.01,0.372,0.001,0.674,0.026,0.358,0.001,0.659,0.028
2018-02-24 15:45,95958,14.04,18.53,0.454,0,0.232,0.021,0.497,0,0.207,0.022,0.492,0,0.487,0.018,0.446,0,0.374,0.023,0.456,0,0.302,0.024,0.45,0,0.328,0.014,0.329,0.001,0.784,0.02,0.373,0,0.679,0.019,0.361,0.001,0.643,0.031
2018-02-24 16:00,95959,14.04,17.88,0.456,0.001,0.217,0.022,0.497,0,0.211,0.023,0.492,0,0.49,0.022,0.447,0,0.383,0.023,0.456,0,0.307,0.015,0.451,0,0.321,0.024,0.332,0.001,0.779,0.024,0.374,0,0.683,0.025,0.363,0.001,0.637,0.018
2018-02-24 16:15,95960,14.05,17.15,0.458,0.001,0.222,0.024,0.496,0,0.218,0.018,0.492,0,0.485,0.023,0.449,0,0.37,0.029,0.456,0,0.309,0.014,0.451,0,0.328,0.025,0.335,0.001,0.78,0.015,0.375,0,0.675,0.021,0.366,0.001,0.654,0.025
2018-02-24 16:30,95961,14.05,16.72,0.46,0,0.219,0.022,0.495,0,0.206,0.021,0.492,0,0.48,0.022,0.45,0,0.371,0.034,0.456,0,0.309,0.023,0.451,0,0.324,0.016,0.338,0.001,0.781,0.015,0.375,0,0.684,0.016,0.368,0.001,0.648,0.025
2018-02-24 16:45,95962,14.08,16.03,0.461,0,0.229,0.019,0.494,0,0.218,0.011,0.492,0,0.477,0.019,0.451,0,0.386,0.021,0.456,0,0.304,0.016,0.45,0,0.319,0.025,0.341,0.001,0.78,0.02,0.375,0,0.671,0.022,0.37,0.001,0.636,0.027
2018-02-24 17:00,95963,14.07,15.28,0.462,0,0.229,0.017,0.492,0,0.214,0.017,0.492,0,0.463,0.021,0.452,0,0.384,0.03,0.456,0,0.311,0.022,0.45,0,0.317,0.025,0.343,0.001,0.783,0.017,0.375,0,0.678,0.023,0.372,0,0.639,0.014
2018-02-24 17:15,95964,14.05,14.47,0.462,0,0.222,0.022,0.491,0.001,0.215,0.017,0.491,0,0.453,0.015,0.453,0,0.382,0.037,0.456,0,0.312,0.016,0.449,0,0.328,0.033,0.344,0,0.774,0.017,0.375,0,0.669,0.02,0.373,0,0.649,0.029
2018-02-24 17:30,95965,13.81,13.59,0.462,0,0.213,0.02,0.489,0,0.216,0.019,0.491,0,0.436,0.02,0.453,0,0.38,0.037,0.455,0,0.309,0.019,0.448,0,0.334,0.026,0.345,0,0.775,0.011,0.374,0,0.678,0.021,0.373,0,0.635,0.025
2018-02-24 17:45,95966,13.46,12.09,0.461,0,0.227,0.023,0.488,0,0.22,0.014,0.49,0,0.42,0.017,0.453,0,0.373,0.029,0.455,0,0.313,0.017,0.447,0,0.328,0.02,0.346,0,0.784,0.011,0.374,0,0.672,0.023,0.373,0,0.647,0.018
2018-02-24 18:00,95967,13.21,10.51,0.461,0,0.228,0.017,0.486,0,0.217,0.015,0.489,0,0.403,0.018,0.453,0,0.375,0.022,0.455,0,0.315,0.024,0.446,0,0.328,0.018,0.346,0,0.774,0.021,0.374,0,0.663,0.022,0.373,0,0.645,0.019
2018-02-24 18:15,95968,13.05,9.04,0.46,0,0.22,0.019,0.485,0,0.22,0.022,0.488,0,0.389,0.017,0.452,0,0.384,0.025,0.454,0,0.317,0.018,0.445,0,0.329,0.019,0.346,0,0.78,0.028,0.373,0,0.681,0.016,0.373,0,0.637,0.024
2018-02-24 18:30,95969,13.02,7.807,0.459,0,0.234,0.02,0.484,0,0.206,0.018,0.487,0,0.375,0.02,0.452,0,0.373,0.016,0.454,0,0.317,0.017,0.444,0,0.328,0.014,0.346,0,0.773,0.02,0.373,0,0.672,0.018,0.373,0,0.649,0.015
2018-02-24 18:45,95970,13.05,6.778,0.458,0,0.222,0.019,0.483,0,0.216,0.021,0.487,0,0.373,0.027,0.452,0,0.374,0.017,0.454,0,0.308,0.02,0.443,0,0.328,0.018,0.345,0,0.773,0.021,0.372,0,0.681,0.026,0.373,0,0.642,0.016
2018-02-24 19:00,95971,13.04,5.809,0.458,0,0.223,0.024,0.482,0,0.221,0.019,0.486,0,0.366,0.015,0.451,0,0.38,0.027,0.454,0,0.321,0.028,0.442,0,0.33,0.016,0.345,0,0.782,0.017,0.372,0,0.674,0.024,0.373,0,0.643,0.037
2018-02-24 19:15,95972,12.98,4.978,0.457,0,0.226,0.019,0.481,0,0.232,0.019,0.486,0,0.347,0.025,0.451,0,0.383,0.03,0.454,0,0.315,0.014,0.441,0,0.323,0.017,0.344,0,0.786,0.017,0.372,0,0.684,0.016,0.373,0,0.637,0.021
2018-02-24 19:30,95973,12.97,4.383,0.456,0,0.229,0.019,0.481,0,0.229,0.02,0.485,0,0.342,0.015,0.45,0,0.377,0.022,0.454,0,0.318,0.019,0.441,0,0.323,0.026,0.344,0,0.786,0.014,0.371,0,0.682,0.016,0.373,0,0.639,0.024
2018-02-24 19:45,95974,13.01,3.968,0.455,0,0.22,0.021,0.48,0,0.222,0.018,0.485,0,0.336,0.019,0.45,0,0.385,0.021,0.454,0,0.313,0.02,0.44,0,0.332,0.023,0.344,0,0.772,0.021,0.371,0,0.692,0.027,0.372,0,0.637,0.022
2018-02-24 20:00,95975,13,3.623,0.455,0,0.225,0.019,0.48,0,0.228,0.018,0.484,0,0.331,0.027,0.449,0,0.394,0.024,0.453,0,0.322,0.014,0.439,0,0.335,0.017,0.344,0,0.785,0.013,0.371,0,0.683,0.027,0.372,0,0.633,0.017
2018-02-24 20:15,95976,12.95,3.342,0.454,0,0.232,0.02,0.479,0,0.22,0.021,0.484,0,0.318,0.02,0.449,0,0.369,0.028,0.453,0,0.313,0.025,0.438,0,0.328,0.015,0.343,0,0.786,0.019,0.37,0,0.686,0.03,0.372,0,0.633,0.021
2018-02-24 20:30,95977,12.94,3.135,0.453,0,0.233,0.025,0.478,0,0.223,0.021,0.484,0,0.325,0.013,0.449,0,0.386,0.024,0.453,0,0.314,0.029,0.438,0,0.333,0.017,0.343,0,0.785,0.017,0.37,0,0.685,0.025,0.372,0,0.626,0.015
2018-02-24 20:45,95978,12.98,2.942,0.453,0,0.234,0.021,0.478,0,0.229,0.019,0.484,0,0.315,0.016,0.448,0,0.382,0.037,0.453,0,0.315,0.021,0.437,0,0.331,0.016,0.343,0,0.785,0.015,0.37,0,0.688,0.021,0.371,0,0.632,0.013
2018-02-24 21:00,95979,12.98,2.68,0.452,0,0.233,0.019,0.478,0,0.228,0.023,0.483,0,0.327,0.015,0.448,0,0.376,0.028,0.453,0,0.317,0.018,0.437,0,0.334,0.017,0.342,0,0.784,0.019,0.369,0,0.68,0.026,0.371,0,0.647,0.03
2018-02-24 21:15,95980,12.92,2.452,0.452,0,0.228,0.016,0.477,0,0.228,0.019,0.483,0,0.317,0.029,0.448,0,0.382,0.025,0.452,0,0.322,0.02,0.436,0,0.335,0.017,0.342,0,0.775,0.02,0.369,0,0.695,0.031,0.37,0,0.635,0.021
2018-02-24 21:30,95981,12.92,2.231,0.451,0,0.239,0.029,0.477,0,0.235,0.023,0.482,0,0.313,0.019,0.447,0,0.369,0.032,0.452,0,0.323,0.019,0.436,0,0.332,0.014,0.342,0,0.783,0.024,0.369,0,0.697,0.024,0.37,0,0.626,0.014
2018-02-24 21:45,95982,12.96,1.942,0.451,0,0.236,0.019,0.477,0,0.235,0.026,0.482,0,0.317,0.012,0.447,0,0.382,0.021,0.452,0,0.319,0.018,0.435,0,0.329,0.023,0.341,0,0.787,0.018,0.368,0,0.68,0.015,0.37,0,0.642,0.016
2018-02-24 22:00,95983,12.96,1.596,0.45,0,0.234,0.015,0.476,0,0.235,0.022,0.481,0,0.309,0.016,0.447,0,0.375,0.017,0.452,0,0.321,0.019,0.435,0,0.338,0.021,0.341,0,0.784,0.019,0.368,0,0.687,0.026,0.37,0,0.644,0.03
2018-02-24 22:15,95984,12.91,1.327,0.45,0,0.236,0.018,0.476,0,0.236,0.024,0.47,0.004,0.312,0.015,0.446,0,0.375,0.021,0.452,0,0.311,0.019,0.434,0,0.328,0.023,0.341,0,0.783,0.019,0.368,0,0.698,0.016,0.37,0,0.629,0.026
2018-02-24 22:30,95985,12.9,1.136,0.45,0,0.241,0.026,0.476,0,0.235,0.015,0.468,0,0.307,0.02,0.446,0,0.377,0.028,0.452,0,0.313,0.026,0.434,0,0.333,0.019,0.341,0,0.786,0.019,0.368,0,0.698,0.024,0.369,0,0.638,0.023
2018-02-24 22:45,95986,12.94,0.961,0.449,0,0.241,0.02,0.475,0,0.23,0.017,0.468,0,0.308,0.022,0.446,0,0.386,0.024,0.452,0,0.326,0.018,0.434,0,0.323,0.025,0.341,0,0.78,0.019,0.367,0,0.687,0.023,0.369,0,0.644,0.017
2018-02-24 23:00,95987,12.94,0.697,0.449,0,0.236,0.023,0.475,0,0.232,0.016,0.468,0,0.316,0.022,0.446,0,0.39,0.022,0.452,0,0.324,0.019,0.433,0,0.333,0.018,0.34,0,0.787,0.021,0.367,0,0.699,0.018,0.369,0,0.636,0.02
2018-02-24 23:15,95988,12.89,0.371,0.449,0,0.24,0.022,0.475,0,0.234,0.014,0.468,0,0.308,0.024,0.445,0,0.395,0.023,0.451,0,0.328,0.021,0.433,0,0.333,0.015,0.34,0,0.791,0.019,0.366,0,0.693,0.028,0.369,0,0.644,0.03
2018-02-24 23:30,95989,12.88,0.019,0.449,0,0.243,0.023,0.475,0,0.24,0.017,0.467,0,0.309,0.016,0.445,0,0.391,0.033,0.451,0,0.33,0.021,0.433,0,0.332,0.014,0.34,0,0.788,0.018,0.366,0,0.698,0.021,0.369,0,0.644,0.022
2018-02-24 23:45,95990,12.92,-0.271,0.448,0,0.235,0.023,0.474,0,0.238,0.016,0.467,0,0.307,0.023,0.445,0,0.392,0.021,0.451,0,0.334,0.022,0.433,0,0.343,0.02,0.34,0,0.785,0.015,0.366,0,0.704,0.014,0.369,0,0.641,0.028
2018-02-25 00:00,95991,12.93,-0.574,0.448,0,0.235,0.021,0.474,0,0.232,0.019,0.467,0,0.31,0.024,0.445,0,0.396,0.027,0.451,0,0.329,0.018,0.432,0,0.33,0.025,0.34,0,0.79,0.022,0.366,0,0.712,0.022,0.368,0,0.638,0.03
2018-02-25 00:15,95992,12.87,-0.845,0.448,0,0.236,0.024,0.474,0,0.239,0.021,0.466,0,0.306,0.016,0.444,0,0.39,0.024,0.451,0,0.308,0.024,0.432,0,0.336,0.013,0.339,0,0.791,0.018,0.365,0,0.699,0.038,0.368,0,0.633,0.026
2018-02-25 00:30,95993,12.87,-0.973,0.447,0,0.238,0.022,0.474,0,0.235,0.024,0.466,0,0.309,0.021,0.444,0,0.393,0.022,0.451,0,0.336,0.024,0.432,0,0.328,0.025,0.339,0,0.792,0.012,0.365,0,0.701,0.027,0.368,0,0.635,0.017
2018-02-25 00:45,95994,12.9,-1.015,0.447,0,0.24,0.024,0.474,0,0.236,0.022,0.466,0,0.312,0.016,0.444,0,0.384,0.027,0.451,0,0.328,0.022,0.432,0,0.344,0.015,0.339,0,0.787,0.018,0.365,0,0.693,0.029,0.368,0,0.635,0.021
2018-02-25 01:00,95995,12.91,-1.105,0.447,0,0.242,0.027,0.473,0,0.235,0.016,0.466,0,0.314,0.013,0.444,0,0.393,0.026,0.451,0,0.324,0.016,0.431,0,0.336,0.021,0.338,0,0.784,0.017,0.365,0,0.702,0.019,0.368,0,0.64,0.02
2018-02-25 01:15,95996,12.86,-1.27,0.447,0,0.239,0.023,0.473,0,0.239,0.019,0.466,0,0.302,0.028,0.444,0,0.395,0.021,0.451,0,0.329,0.016,0.431,0,0.342,0.024,0.338,0,0.794,0.016,0.365,0,0.709,0.028,0.368,0,0.638,0.018
2018-02-25 01:30,95997,12.85,-1.419,0.446,0,0.235,0.027,0.473,0,0.243,0.019,0.465,0,0.309,0.023,0.443,0,0.388,0.019,0.451,0,0.33,0.021,0.431,0,0.336,0.022,0.338,0,0.79,0.013,0.364,0,0.706,0.029,0.367,0,0.648,0.014
2018-02-25 01:45,95998,12.89,-1.545,0.446,0,0.247,0.017,0.473,0,0.246,0.013,0.465,0,0.307,0.016,0.443,0,0.401,0.024,0.451,0,0.33,0.019,0.431,0,0.337,0.023,0.338,0,0.792,0.025,0.364,0,0.704,0.028,0.367,0,0.639,0.028
2018-02-25 02:00,95999,12.89,-1.723,0.446,0,0.243,0.019,0.472,0,0.247,0.013,0.465,0,0.306,0.02,0.443,0,0.386,0.029,0.451,0,0.333,0.015,0.431,0,0.328,0.02,0.338,0,0.793,0.015,0.364,0,0.702,0.018,0.367,0,0.641,0.017
2018-02-25 02:15,96000,12.84,-1.918,0.446,0,0.238,0.022,0.472,0,0.251,0.02,0.465,0,0.317,0.02,0.443,0,0.389,0.024,0.45,0,0.328,0.019,0.43,0,0.343,0.013,0.338,0,0.794,0.013,0.364,0,0.702,0.027,0.367,0,0.646,0.029
2018-02-25 02:30,96001,12.83,-1.97,0.445,0,0.249,0.02,0.472,0,0.259,0.024,0.465,0,0.311,0.019,0.443,0,0.398,0.022,0.45,0,0.329,0.014,0.43,0,0.335,0.024,0.337,0,0.799,0.016,0.363,0,0.707,0.029,0.367,0,0.641,0.033
2018-02-25 02:45,96002,12.87,-1.961,0.445,0,0.238,0.017,0.472,0,0.244,0.025,0.465,0,0.319,0.026,0.443,0,0.398,0.018,0.45,0,0.339,0.027,0.43,0,0.328,0.022,0.337,0,0.802,0.019,0.363,0,0.692,0.027,0.366,0,0.637,0.024
2018-02-25 03:00,96003,12.88,-2.045,0.445,0,0.241,0.025,0.472,0,0.242,0.023,0.465,0,0.315,0.019,0.443,0,0.402,0.018,0.45,0,0.332,0.019,0.43,0,0.334,0.019,0.337,0,0.799,0.016,0.363,0,0.7,0.032,0.366,0,0.641,0.023
2018-02-25 03:15,96004,12.83,-2.102,0.445,0,0.246,0.016,0.472,0,0.246,0.028,0.465,0,0.315,0.028,0.443,0,0.385,0.02,0.45,0,0.332,0.02,0.43,0,0.339,0.017,0.337,0,0.798,0.017,0.362,0,0.701,0.025,0.366,0,0.646,0.018
2018-02-25 03:30,96005,12.82,-2.139,0.445,0,0.258,0.026,0.472,0,0.25,0.013,0.464,0,0.307,0.024,0.442,0,0.4,0.018,0.45,0,0.333,0.018,0.43,0,0.334,0.02,0.337,0,0.797,0.019,0.362,0,0.709,0.023,0.366,0,0.664,0.034
2018-02-25 03:45,96006,12.86,-2.316,0.445,0,0.243,0.017,0.472,0,0.248,0.031,0.464,0,0.305,0.024,0.442,0,0.402,0.022,0.45,0,0.347,0.016,0.43,0,0.341,0.013,0.337,0,0.793,0.02,0.362,0,0.715,0.026,0.366,0,0.644,0.024
2018-02-25 04:00,96007,12.86,-2.513,0.444,0,0.257,0.027,0.471,0,0.253,0.022,0.464,0,0.31,0.027,0.442,0,0.404,0.023,0.45,0,0.34,0.021,0.429,0,0.344,0.014,0.337,0,0.812,0.016,0.362,0,0.706,0.027,0.366,0,0.653,0.02
2018-02-25 04:15,96008,12.8,-2.674,0.444,0,0.25,0.026,0.471,0,0.257,0.03,0.464,0,0.322,0.014,0.442,0,0.393,0.018,0.45,0,0.338,0.013,0.429,0,0.336,0.014,0.336,0,0.802,0.017,0.362,0,0.696,0.018,0.366,0,0.645,0.024
2018-02-25 04:30,96009,12.79,-2.65,0.444,0,0.254,0.029,0.471,0,0.255,0.022,0.464,0,0.32,0.024,0.442,0,0.411,0.019,0.45,0,0.343,0.02,0.429,0,0.339,0.018,0.336,0,0.801,0.013,0.361,0,0.714,0.015,0.366,0,0.63,0.019
2018-02-25 04:45,96010,12.83,-2.568,0.444,0,0.24,0.02,0.471,0,0.256,0.015,0.464,0,0.302,0.012,0.442,0,0.405,0.018,0.45,0,0.339,0.013,0.429,0,0.338,0.018,0.336,0,0.795,0.024,0.361,0,0.708,0.022,0.366,0,0.649,0.025
2018-02-25 05:00,96011,12.84,-2.586,0.444,0,0.259,0.023,0.471,0,0.259,0.024,0.464,0,0.317,0.02,0.442,0,0.398,0.025,0.45,0,0.337,0.023,0.429,0,0.34,0.027,0.336,0,0.806,0.018,0.361,0,0.7,0.025,0.366,0,0.642,0.026
2018-02-25 05:15,96012,12.78,-2.684,0.444,0,0.254,0.027,0.471,0,0.256,0.018,0.464,0,0.315,0.012,0.442,0,0.406,0.022,0.45,0,0.341,0.021,0.429,0,0.337,0.023,0.335,0,0.803,0.011,0.361,0,0.699,0.026,0.365,0,0.646,0.024
2018-02-25 05:30,96013,12.77,-2.755,0.443,0,0.237,0.025,0.47,0,0.25,0.026,0.464,0,0.317,0.027,0.441,0,0.404,0.033,0.45,0,0.338,0.011,0.428,0,0.345,0.024,0.335,0,0.805,0.017,0.361,0,0.709,0.02,0.365,0,0.649,0.019
2018-02-25 05:45,96014,12.81,-2.84,0.443,0,0.249,0.025,0.47,0,0.264,0.022,0.464,0,0.315,0.016,0.441,0,0.392,0.021,0.45,0,0.347,0.019,0.428,0,0.334,0.031,0.335,0,0.804,0.015,0.361,0,0.699,0.02,0.365,0,0.64,0.038
2018-02-25 06:00,96015,12.81,-2.979,0.443,0,0.25,0.019,0.47,0,0.244,0.027,0.464,0,0.317,0.02,0.441,0,0.407,0.02,0.45,0,0.343,0.02,0.428,0,0.342,0.019,0.335,0,0.802,0.015,0.361,0,0.709,0.035,0.365,0,0.656,0.017
2018-02-25 06:15,96016,12.68,-3.046,0.443,0,0.258,0.02,0.47,0,0.254,0.015,0.464,0,0.311,0.013,0.441,0,0.408,0.02,0.45,0,0.339,0.022,0.428,0,0.342,0.016,0.335,0,0.794,0.017,0.36,0,0.703,0.021,0.365,0,0.643,0.025
2018-02-25 06:30,96017,12.65,-3.044,0.443,0,0.252,0.018,0.47,0,0.261,0.018,0.464,0,0.32,0.013,0.441,0,0.408,0.017,0.45,0,0.347,0.025,0.428,0,0.343,0.018,0.335,0,0.802,0.015,0.36,0,0.718,0.031,0.365,0,0.658,0.02
2018-02-25 06:45,96018,12.77,-3.054,0.443,0,0.258,0.026,0.47,0,0.253,0.029,0.463,0,0.307,0.029,0.441,0,0.413,0.021,0.449,0,0.346,0.018,0.428,0,0.347,0.017,0.335,0,0.795,0.015,0.36,0,0.704,0.024,0.365,0,0.658,0.031
2018-02-25 07:00,96019,12.77,-3.135,0.443,0,0.26,0.025,0.47,0,0.269,0.032,0.463,0,0.322,0.018,0.441,0,0.405,0.026,0.449,0,0.344,0.022,0.428,0,0.344,0.016,0.335,0,0.807,0.017,0.36,0,0.718,0.018,0.365,0,0.636,0.022
2018-02-25 07:15,96020,12.71,-3.238,0.443,0,0.259,0.034,0.47,0,0.257,0.024,0.463,0,0.313,0.015,0.441,0,0.404,0.016,0.449,0,0.351,0.025,0.428,0,0.337,0.031,0.334,0,0.802,0.019,0.359,0,0.707,0.026,0.365,0,0.654,0.026
2018-02-25 07:30,96021,12.7,-3.275,0.443,0,0.263,0.025,0.47,0,0.256,0.018,0.463,0,0.318,0.019,0.441,0,0.402,0.026,0.449,0,0.346,0.02,0.427,0,0.342,0.015,0.334,0,0.801,0.012,0.359,0,0.708,0.028,0.365,0,0.649,0.026
2018-02-25 07:45,96022,12.75,-3.298,0.443,0,0.263,0.031,0.469,0,0.269,0.023,0.463,0,0.312,0.024,0.441,0,0.403,0.023,0.449,0,0.353,0.022,0.427,0,0.336,0.015,0.334,0,0.807,0.019,0.359,0,0.711,0.028,0.365,0,0.64,0.024
2018-02-25 08:00,96023,12.8,-3.375,0.443,0,0.264,0.023,0.469,0,0.259,0.015,0.463,0,0.321,0.023,0.44,0,0.404,0.031,0.449,0,0.35,0.016,0.427,0,0.345,0.017,0.334,0,0.801,0.02,0.359,0,0.713,0.027,0.364,0,0.649,0.027
2018-02-25 08:15,96024,12.88,-3.432,0.442,0,0.26,0.021,0.469,0,0.256,0.016,0.463,0,0.318,0.018,0.44,0,0.408,0.03,0.449,0,0.347,0.019,0.427,0,0.348,0.013,0.334,0,0.804,0.013,0.359,0,0.714,0.019,0.364,0,0.641,0.029
2018-02-25 08:30,96025,13.27,-3.409,0.442,0,0.263,0.028,0.469,0,0.268,0.023,0.463,0,0.321,0.014,0.44,0,0.405,0.023,0.449,0,0.357,0.021,0.427,0,0.348,0.015,0.333,0,0.806,0.013,0.359,0,0.713,0.025,0.364,0,0.642,0.02
2018-02-25 08:45,96026,13.7,-3.364,0.442,0,0.253,0.02,0.469,0,0.269,0.029,0.463,0,0.336,0.018,0.44,0,0.409,0.024,0.449,0,0.352,0.021,0.427,0,0.335,0.021,0.333,0,0.804,0.021,0.359,0,0.726,0.022,0.364,0,0.656,0.022
2018-02-25 09:00,96027,13.96,-3.381,0.442,0,0.254,0.022,0.469,0,0.272,0.016,0.463,0,0.335,0.018,0.44,0,0.401,0.029,0.449,0,0.362,0.021,0.427,0,0.339,0.021,0.333,0,0.805,0.02,0.358,0,0.711,0.02,0.364,0,0.648,0.017
2018-02-25 09:15,96028,14.04,-3.371,0.442,0,0.264,0.026,0.469,0,0.269,0.028,0.463,0,0.338,0.017,0.44,0,0.423,0.03,0.449,0,0.357,0.014,0.427,0,0.343,0.019,0.333,0,0.811,0.025,0.358,0,0.721,0.03,0.364,0,0.646,0.016
2018-02-25 09:30,96029,14.96,-3.11,0.442,0,0.276,0.02,0.468,0,0.273,0.023,0.463,0,0.343,0.014,0.44,0,0.403,0.024,0.449,0,0.354,0.024,0.426,0,0.342,0.014,0.333,0,0.816,0.013,0.358,0,0.706,0.025,0.364,0,0.653,0.021
2018-02-25 09:45,96030,15.25,-2.655,0.442,0,0.273,0.031,0.468,0,0.271,0.018,0.462,0,0.37,0.015,0.44,0,0.41,0.029,0.449,0,0.354,0.028,0.426,0,0.346,0.024,0.333,0,0.807,0.017,0.358,0,0.718,0.023,0.364,0,0.657,0.021
2018-02-25 10:00,96031,15.27,-2.519,0.442,0,0.264,0.023,0.468,0,0.286,0.026,0.462,0,0.356,0.013,0.44,0,0.413,0.03,0.449,0,0.362,0.018,0.426,0,0.349,0.015,0.333,0,0.808,0.027,0.358,0,0.71,0.031,0.364,0,0.645,0.019
2018-02-25 10:15,96032,15.16,-2.444,0.442,0,0.261,0.029,0.468,0,0.289,0.026,0.462,0,0.368,0.023,0.44,0,0.411,0.015,0.449,0,0.353,0.023,0.426,0,0.356,0.027,0.333,0,0.809,0.021,0.358,0,0.718,0.013,0.364,0,0.647,0.026
2018-02-25 10:30,96033,15.25,-2.252,0.442,0,0.271,0.02,0.468,0,0.285,0.02,0.462,0,0.382,0.016,0.44,0,0.405,0.023,0.449,0,0.362,0.017,0.426,0,0.34,0.025,0.332,0,0.814,0.019,0.358,0,0.719,0.021,0.364,0,0.652,0.021
2018-02-25 10:45,96034,15.22,-2.018,0.442,0,0.271,0.029,0.468,0,0.297,0.02,0.462,0,0.395,0.02,0.44,0,0.407,0.019,0.449,0,0.368,0.021,0.426,0,0.353,0.022,0.332,0,0.809,0.018,0.358,0,0.721,0.023,0.364,0,0.643,0.024
2018-02-25 11:00,96035,15.21,-1.944,0.442,0,0.258,0.026,0.468,0,0.307,0.018,0.462,0,0.4,0.02,0.44,0,0.413,0.031,0.448,0,0.37,0.018,0.426,0,0.346,0.022,0.332,0,0.803,0.016,0.358,0,0.706,0.02,0.364,0,0.653,0.021
2018-02-25 11:15,96036,15.17,-1.609,0.442,0,0.266,0.031,0.468,0,0.302,0.018,0.462,0,0.407,0.02,0.44,0,0.415,0.03,0.448,0,0.372,0.025,0.426,0,0.353,0.021,0.332,0,0.812,0.021,0.357,0,0.706,0.029,0.363,0,0.656,0.019
2018-02-25 11:30,96037,15.15,-0.31,0.442,0,0.277,0.018,0.468,0,0.309,0.025,0.462,0,0.424,0.02,0.44,0,0.407,0.021,0.448,0,0.375,0.017,0.426,0,0.347,0.022,0.332,0,0.799,0.019,0.357,0,0.719,0.027,0.363,0,0.655,0.025
2018-02-25 11:45,96038,14.72,0.925,0.442,0,0.27,0.023,0.468,0,0.324,0.033,0.462,0,0.46,0.023,0.44,0,0.433,0.024,0.448,0,0.36,0.022,0.426,0,0.34,0.019,0.332,0,0.816,0.027,0.357,0,0.719,0.031,0.363,0,0.65,0.023
2018-02-25 12:00,96039,14.49,2.209,0.442,0,0.272,0.023,0.468,0,0.321,0.018,0.462,0,0.478,0.02,0.44,0,0.416,0.032,0.448,0,0.369,0.02,0.426,0,0.361,0.016,0.332,0,0.822,0.018,0.357,0,0.723,0.016,0.363,0,0.654,0.014
2018-02-25 12:15,96040,14.45,3.394,0.442,0,0.282,0.02,0.468,0,0.339,0.026,0.462,0,0.508,0.014,0.44,0,0.413,0.016,0.448,0,0.381,0.025,0.426,0,0.349,0.021,0.332,0,0.803,0.021,0.357,0,0.717,0.021,0.363,0,0.651,0.022
2018-02-25 12:30,96041,14.42,4.686,0.443,0,0.271,0.019,0.468,0,0.339,0.019,0.462,0,0.526,0.017,0.44,0,0.414,0.029,0.449,0,0.389,0.019,0.426,0,0.352,0.015,0.332,0,0.807,0.024,0.357,0,0.716,0.019,0.363,0,0.652,0.021
