TOA5,HiResAlp_I3 IP,CR1000,E7549,CR1000.Std.27,CPU:I3_160923 - 9xSWC - modem .CR1,21874,MeteoVal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Avg,SWC_02_A_Avg,SWC_02_A_Std,ST_02_A_Avg,ST_02_A_Std,SWC_02_B_Avg,SWC_02_B_Std,ST_02_B_Avg,ST_02_B_Std,SWC_02_C_Avg,SWC_02_C_Std,ST_02_C_Avg,ST_02_C_Std,SWC_05_A_Avg,SWC_05_A_Std,ST_05_A_Avg,ST_05_A_Std,SWC_05_B_Avg,SWC_05_B_Std,ST_05_B_Avg,ST_05_B_Std,SWC_05_C_Avg,SWC_05_C_Std,ST_05_C_Avg,ST_05_C_Std,SWC_20_A_Avg,SWC_20_A_Std,ST_20_A_Avg,ST_20_A_Std,SWC_20_B_Avg,SWC_20_B_Std,ST_20_B_Avg,ST_20_B_Std,SWC_20_C_Avg,SWC_20_C_Std,ST_20_C_Avg,ST_20_C_Std
2016-12-23 22:30,55249,12.93,1.529,0.207,0,0.115,0.029,0.244,0,0.651,0.024,0.223,0,0.635,0.016,0.278,0,0.317,0.015,0.303,0,1.1,0.026,0.287,0,1.337,0.019,0.19,0,1.174,0.022,0.221,0,1.656,0.025,0.267,0,1.906,0.036
2016-12-23 22:45,55250,12.96,1.476,0.206,0,0.121,0.018,0.244,0,0.639,0.024,0.223,0,0.61,0.019,0.278,0,0.32,0.025,0.303,0,1.086,0.028,0.287,0,1.332,0.02,0.19,0,1.171,0.015,0.221,0,1.665,0.023,0.267,0,1.892,0.028
2016-12-23 23:00,55251,12.97,1.359,0.204,0,0.109,0.025,0.244,0,0.622,0.025,0.223,0,0.584,0.028,0.279,0,0.325,0.023,0.303,0,1.053,0.024,0.287,0,1.307,0.021,0.19,0,1.179,0.019,0.221,0,1.656,0.03,0.267,0,1.889,0.019
2016-12-23 23:15,55252,12.92,1.235,0.203,0,0.12,0.021,0.244,0,0.618,0.029,0.223,0,0.577,0.023,0.279,0,0.316,0.02,0.303,0,1.043,0.026,0.287,0,1.275,0.022,0.19,0,1.174,0.012,0.221,0,1.647,0.024,0.267,0,1.874,0.029
2016-12-23 23:30,55253,12.91,1.187,0.202,0,0.104,0.022,0.243,0,0.597,0.029,0.223,0,0.556,0.02,0.279,0,0.328,0.017,0.303,0,1.035,0.022,0.287,0,1.254,0.022,0.19,0,1.177,0.015,0.221,0,1.646,0.02,0.267,0,1.872,0.022
2016-12-23 23:45,55254,12.95,1.192,0.201,0,0.117,0.027,0.243,0,0.57,0.028,0.223,0,0.544,0.017,0.279,0,0.319,0.022,0.303,0,1.015,0.021,0.287,0,1.245,0.017,0.19,0,1.177,0.018,0.221,0,1.646,0.02,0.267,0,1.869,0.025
2016-12-24 00:00,55255,12.95,1.182,0.2,0,0.099,0.021,0.243,0,0.564,0.025,0.223,0,0.52,0.022,0.28,0,0.322,0.025,0.303,0,0.995,0.023,0.287,0,1.217,0.023,0.19,0,1.187,0.015,0.221,0,1.639,0.026,0.267,0,1.843,0.021
2016-12-24 00:15,55256,12.89,1.174,0.198,0,0.098,0.017,0.243,0,0.553,0.019,0.222,0,0.515,0.018,0.28,0,0.322,0.028,0.303,0,0.973,0.021,0.287,0,1.196,0.023,0.19,0,1.178,0.026,0.221,0,1.635,0.023,0.267,0,1.854,0.024
2016-12-24 00:30,55257,12.89,1.184,0.197,0.001,0.083,0.018,0.242,0,0.528,0.039,0.222,0,0.5,0.021,0.28,0,0.333,0.028,0.303,0,0.961,0.022,0.287,0,1.188,0.025,0.19,0,1.184,0.02,0.221,0,1.628,0.021,0.267,0,1.838,0.03
2016-12-24 00:45,55258,12.93,1.204,0.196,0,0.081,0.025,0.242,0,0.529,0.03,0.222,0,0.475,0.018,0.281,0,0.335,0.026,0.303,0,0.953,0.022,0.287,0,1.166,0.024,0.19,0,1.183,0.017,0.221,0,1.635,0.019,0.267,0,1.83,0.025
2016-12-24 01:00,55259,12.94,1.224,0.195,0,0.076,0.017,0.242,0,0.501,0.032,0.222,0,0.471,0.019,0.281,0,0.333,0.023,0.303,0,0.933,0.023,0.287,0,1.137,0.024,0.19,0,1.18,0.017,0.221,0,1.63,0.023,0.267,0,1.823,0.028
2016-12-24 01:15,55260,12.88,1.229,0.193,0,0.058,0.025,0.242,0,0.514,0.025,0.222,0,0.45,0.021,0.281,0,0.325,0.024,0.303,0,0.933,0.024,0.287,0,1.128,0.021,0.19,0,1.188,0.015,0.221,0,1.621,0.019,0.267,0,1.819,0.028
2016-12-24 01:30,55261,12.87,1.208,0.192,0,0.058,0.017,0.241,0,0.51,0.026,0.222,0,0.442,0.016,0.281,0,0.333,0.03,0.303,0,0.917,0.012,0.287,0,1.116,0.027,0.19,0,1.192,0.019,0.221,0,1.618,0.014,0.267,0,1.799,0.022
2016-12-24 01:45,55262,12.91,1.176,0.19,0,0.054,0.02,0.241,0,0.477,0.023,0.221,0,0.436,0.029,0.281,0,0.333,0.014,0.303,0,0.906,0.031,0.287,0,1.1,0.012,0.19,0,1.184,0.02,0.221,0,1.613,0.021,0.267,0,1.79,0.018
2016-12-24 02:00,55263,12.92,1.138,0.189,0.001,0.032,0.02,0.241,0,0.48,0.03,0.221,0,0.421,0.034,0.282,0,0.34,0.018,0.303,0,0.886,0.027,0.287,0,1.085,0.024,0.19,0,1.184,0.018,0.221,0,1.614,0.02,0.267,0,1.781,0.023
2016-12-24 02:15,55264,12.87,1.178,0.187,0.001,0.023,0.021,0.24,0,0.448,0.032,0.221,0,0.408,0.023,0.282,0,0.332,0.019,0.302,0,0.873,0.026,0.287,0,1.068,0.023,0.19,0,1.188,0.014,0.221,0,1.613,0.022,0.267,0,1.774,0.028
2016-12-24 02:30,55265,12.86,1.23,0.186,0,0.016,0.018,0.24,0,0.463,0.041,0.221,0,0.397,0.02,0.282,0,0.34,0.023,0.302,0,0.868,0.028,0.287,0,1.055,0.022,0.19,0,1.196,0.009,0.221,0,1.595,0.016,0.267,0,1.778,0.029
2016-12-24 02:45,55266,12.9,1.297,0.184,0.001,0.01,0.012,0.24,0,0.437,0.035,0.221,0,0.384,0.014,0.282,0,0.329,0.023,0.302,0,0.852,0.023,0.286,0,1.04,0.015,0.19,0,1.197,0.014,0.221,0,1.581,0.024,0.267,0,1.767,0.02
2016-12-24 03:00,55267,12.9,1.339,0.183,0,0.005,0.023,0.24,0,0.432,0.033,0.221,0,0.373,0.021,0.282,0,0.336,0.022,0.302,0,0.856,0.03,0.286,0,1.031,0.017,0.19,0,1.197,0.018,0.221,0,1.582,0.027,0.267,0,1.751,0.03
2016-12-24 03:15,55268,12.85,1.293,0.182,0,-0.008,0.02,0.24,0,0.424,0.035,0.221,0,0.373,0.009,0.283,0,0.342,0.013,0.302,0,0.836,0.031,0.286,0,1.019,0.021,0.19,0,1.191,0.021,0.221,0,1.592,0.019,0.267,0,1.758,0.022
2016-12-24 03:30,55269,12.84,1.235,0.18,0,-0.019,0.022,0.239,0,0.424,0.02,0.221,0,0.36,0.013,0.283,0,0.342,0.019,0.302,0,0.829,0.019,0.286,0,1.013,0.021,0.19,0,1.195,0.017,0.221,0,1.566,0.022,0.267,0,1.726,0.022
2016-12-24 03:45,55270,12.87,1.248,0.179,0,-0.027,0.027,0.239,0,0.409,0.024,0.22,0,0.343,0.02,0.283,0,0.343,0.023,0.302,0,0.82,0.017,0.286,0,0.987,0.024,0.19,0,1.197,0.019,0.221,0,1.574,0.016,0.267,0,1.72,0.03
2016-12-24 04:00,55271,12.88,1.066,0.177,0.001,-0.04,0.018,0.238,0,0.382,0.022,0.22,0,0.335,0.022,0.283,0,0.353,0.027,0.302,0,0.817,0.025,0.286,0,0.986,0.022,0.19,0,1.199,0.016,0.221,0,1.577,0.019,0.267,0,1.734,0.024
2016-12-24 04:15,55272,12.82,0.952,0.175,0.001,-0.057,0.019,0.238,0,0.398,0.04,0.22,0,0.331,0.015,0.283,0,0.349,0.017,0.302,0,0.808,0.018,0.286,0,0.972,0.024,0.19,0,1.195,0.021,0.221,0,1.567,0.021,0.267,0,1.721,0.03
2016-12-24 04:30,55273,12.81,0.954,0.174,0.001,-0.065,0.02,0.238,0,0.381,0.039,0.22,0,0.324,0.02,0.283,0,0.347,0.022,0.302,0,0.807,0.03,0.286,0,0.97,0.027,0.19,0,1.195,0.019,0.221,0,1.56,0.025,0.267,0,1.7,0.022
2016-12-24 04:45,55274,12.85,0.996,0.172,0,-0.063,0.025,0.237,0,0.359,0.021,0.219,0,0.313,0.015,0.283,0,0.353,0.025,0.302,0,0.782,0.019,0.286,0,0.951,0.025,0.19,0,1.195,0.018,0.221,0,1.566,0.013,0.267,0,1.69,0.036
2016-12-24 05:00,55275,12.85,1.017,0.171,0,-0.077,0.022,0.237,0,0.359,0.023,0.219,0,0.311,0.019,0.283,0,0.339,0.026,0.302,0,0.776,0.015,0.286,0,0.933,0.027,0.19,0,1.197,0.015,0.221,0,1.553,0.021,0.267,0,1.69,0.021
2016-12-24 05:15,55276,12.8,1.057,0.17,0,-0.073,0.018,0.237,0,0.352,0.032,0.219,0,0.288,0.017,0.283,0,0.339,0.016,0.302,0,0.768,0.021,0.286,0,0.93,0.019,0.19,0,1.193,0.023,0.221,0,1.546,0.028,0.267,0,1.678,0.028
2016-12-24 05:30,55277,12.79,1.112,0.168,0,-0.076,0.02,0.237,0,0.345,0.029,0.219,0,0.286,0.021,0.283,0,0.348,0.023,0.302,0,0.759,0.022,0.286,0,0.925,0.014,0.19,0,1.2,0.015,0.221,0,1.54,0.026,0.267,0,1.683,0.024
2016-12-24 05:45,55278,12.83,1.136,0.167,0,-0.08,0.015,0.237,0,0.343,0.021,0.219,0,0.28,0.019,0.283,0,0.347,0.018,0.302,0,0.752,0.014,0.286,0,0.917,0.016,0.19,0,1.198,0.023,0.221,0,1.552,0.025,0.267,0,1.661,0.028
2016-12-24 06:00,55279,12.83,1.035,0.166,0,-0.083,0.016,0.236,0,0.315,0.02,0.218,0,0.273,0.013,0.283,0,0.344,0.014,0.302,0,0.745,0.015,0.286,0,0.894,0.027,0.19,0,1.196,0.014,0.221,0,1.535,0.02,0.267,0,1.655,0.028
2016-12-24 06:15,55280,12.78,0.881,0.165,0,-0.09,0.023,0.236,0,0.313,0.021,0.218,0,0.266,0.021,0.283,0,0.347,0.021,0.302,0,0.749,0.027,0.286,0,0.892,0.029,0.19,0,1.201,0.016,0.221,0,1.529,0.021,0.267,0,1.655,0.034
2016-12-24 06:30,55281,12.77,0.879,0.163,0.001,-0.108,0.025,0.235,0,0.311,0.024,0.218,0,0.255,0.019,0.283,0,0.342,0.026,0.302,0,0.737,0.015,0.286,0,0.881,0.025,0.19,0,1.2,0.019,0.221,0,1.531,0.018,0.267,0,1.646,0.03
2016-12-24 06:45,55282,12.8,0.828,0.162,0.001,-0.122,0.028,0.235,0,0.289,0.029,0.218,0,0.245,0.017,0.283,0,0.348,0.023,0.302,0,0.728,0.013,0.286,0,0.88,0.014,0.19,0,1.2,0.025,0.221,0,1.527,0.033,0.267,0,1.629,0.025
2016-12-24 07:00,55283,12.81,0.678,0.16,0,-0.132,0.017,0.235,0,0.289,0.025,0.218,0,0.243,0.017,0.283,0,0.346,0.023,0.302,0,0.727,0.022,0.286,0,0.873,0.017,0.19,0,1.2,0.017,0.221,0,1.514,0.019,0.267,0,1.64,0.031
2016-12-24 07:15,55284,12.73,0.595,0.159,0.001,-0.152,0.026,0.234,0,0.259,0.034,0.218,0,0.233,0.015,0.283,0,0.351,0.02,0.302,0,0.714,0.021,0.286,0,0.853,0.017,0.19,0,1.203,0.017,0.221,0,1.528,0.02,0.267,0,1.612,0.033
2016-12-24 07:30,55285,12.73,0.729,0.157,0.001,-0.155,0.02,0.234,0,0.25,0.028,0.217,0,0.233,0.021,0.282,0,0.352,0.01,0.301,0,0.709,0.025,0.286,0,0.848,0.021,0.19,0,1.205,0.019,0.221,0,1.519,0.02,0.267,0,1.607,0.017
2016-12-24 07:45,55286,12.78,0.913,0.155,0.001,-0.165,0.014,0.234,0,0.239,0.03,0.217,0,0.216,0.013,0.282,0,0.353,0.027,0.301,0,0.696,0.018,0.286,0,0.847,0.022,0.19,0,1.202,0.019,0.221,0,1.508,0.026,0.267,0,1.616,0.031
2016-12-24 08:00,55287,12.79,1.005,0.153,0.001,-0.182,0.029,0.233,0,0.221,0.021,0.217,0,0.201,0.015,0.282,0,0.361,0.034,0.301,0,0.7,0.018,0.286,0,0.84,0.02,0.19,0,1.195,0.019,0.221,0,1.507,0.017,0.267,0,1.614,0.024
2016-12-24 08:15,55288,12.75,1.185,0.151,0.001,-0.193,0.02,0.233,0,0.197,0.034,0.216,0,0.191,0.021,0.281,0,0.341,0.018,0.301,0,0.693,0.018,0.286,0,0.84,0.014,0.19,0,1.204,0.022,0.221,0,1.505,0.019,0.267,0,1.604,0.02
2016-12-24 08:30,55289,12.81,1.58,0.15,0,-0.21,0.013,0.233,0,0.186,0.025,0.216,0,0.182,0.017,0.281,0,0.342,0.022,0.301,0,0.688,0.022,0.286,0,0.817,0.021,0.19,0,1.202,0.016,0.221,0,1.499,0.032,0.267,0,1.591,0.028
2016-12-24 08:45,55290,12.99,2.058,0.148,0,-0.201,0.021,0.232,0,0.17,0.04,0.216,0,0.167,0.015,0.281,0,0.354,0.028,0.301,0,0.669,0.015,0.285,0,0.818,0.011,0.19,0,1.2,0.021,0.221,0,1.499,0.027,0.267,0,1.588,0.026
2016-12-24 09:00,55291,13.25,2.428,0.147,0,-0.182,0.028,0.232,0,0.155,0.025,0.216,0,0.154,0.017,0.281,0,0.347,0.021,0.301,0,0.674,0.023,0.285,0,0.814,0.02,0.19,0,1.204,0.014,0.221,0,1.486,0.027,0.267,0,1.57,0.019
2016-12-24 09:15,55292,13.54,2.964,0.146,0,-0.17,0.024,0.231,0,0.151,0.026,0.216,0,0.145,0.019,0.281,0,0.353,0.018,0.301,0,0.656,0.017,0.285,0,0.803,0.027,0.19,0,1.203,0.014,0.221,0,1.492,0.024,0.267,0,1.565,0.025
2016-12-24 09:30,55293,13.72,3.701,0.146,0,-0.152,0.029,0.231,0,0.17,0.021,0.216,0,0.131,0.017,0.28,0,0.343,0.027,0.301,0,0.663,0.023,0.285,0,0.796,0.027,0.19,0,1.212,0.014,0.221,0,1.497,0.018,0.267,0,1.561,0.023
2016-12-24 09:45,55294,13.68,4.357,0.146,0,-0.119,0.02,0.231,0,0.17,0.026,0.216,0,0.143,0.018,0.28,0,0.336,0.022,0.301,0,0.65,0.018,0.285,0,0.786,0.018,0.19,0,1.202,0.017,0.221,0,1.482,0.019,0.267,0,1.567,0.026
2016-12-24 10:00,55295,13.87,4.719,0.146,0,-0.095,0.016,0.231,0,0.186,0.026,0.215,0,0.147,0.014,0.279,0,0.346,0.027,0.301,0,0.662,0.027,0.285,0,0.771,0.023,0.19,0,1.206,0.014,0.221,0,1.468,0.031,0.267,0,1.55,0.03
2016-12-24 10:15,55296,14.17,5.077,0.146,0,-0.084,0.022,0.231,0,0.21,0.029,0.215,0,0.148,0.027,0.279,0,0.345,0.021,0.301,0,0.643,0.035,0.285,0,0.77,0.018,0.19,0,1.211,0.015,0.221,0,1.475,0.026,0.267,0,1.551,0.024
2016-12-24 10:30,55297,14.65,5.819,0.146,0,-0.059,0.022,0.231,0,0.207,0.031,0.215,0,0.151,0.033,0.279,0,0.34,0.029,0.301,0,0.634,0.022,0.285,0,0.765,0.022,0.19,0,1.204,0.022,0.221,0,1.46,0.022,0.267,0,1.557,0.017
2016-12-24 10:45,55298,14.16,6.656,0.146,0,-0.036,0.017,0.231,0,0.208,0.038,0.215,0,0.159,0.026,0.278,0,0.34,0.022,0.301,0,0.64,0.013,0.285,0,0.762,0.014,0.19,0,1.21,0.017,0.221,0,1.467,0.023,0.267,0,1.541,0.022
2016-12-24 11:00,55299,14.77,7.14,0.147,0,-0.027,0.021,0.231,0,0.233,0.017,0.215,0,0.166,0.029,0.278,0,0.351,0.022,0.301,0,0.643,0.027,0.285,0,0.76,0.018,0.19,0,1.21,0.017,0.221,0,1.462,0.026,0.267,0,1.522,0.027
2016-12-24 11:15,55300,14.96,7.68,0.148,0,0,0.022,0.231,0,0.244,0.028,0.215,0,0.174,0.022,0.278,0,0.359,0.016,0.301,0,0.632,0.027,0.285,0,0.765,0.026,0.19,0,1.213,0.015,0.221,0,1.466,0.025,0.267,0,1.525,0.03
2016-12-24 11:30,55301,14.87,9.02,0.149,0,0.01,0.014,0.231,0,0.249,0.025,0.215,0,0.179,0.019,0.277,0,0.34,0.019,0.301,0,0.641,0.025,0.285,0,0.753,0.024,0.19,0,1.206,0.023,0.221,0,1.464,0.027,0.267,0,1.538,0.027
2016-12-24 11:45,55302,14.81,10.98,0.15,0,0.015,0.018,0.231,0,0.256,0.03,0.216,0,0.182,0.015,0.277,0,0.342,0.021,0.301,0,0.632,0.019,0.285,0,0.76,0.016,0.19,0,1.202,0.022,0.22,0,1.455,0.04,0.267,0,1.52,0.022
2016-12-24 12:00,55303,14.78,11.88,0.151,0,0.032,0.018,0.231,0,0.245,0.022,0.216,0,0.197,0.023,0.277,0,0.341,0.023,0.301,0,0.63,0.022,0.285,0,0.755,0.019,0.19,0,1.205,0.018,0.22,0,1.448,0.018,0.267,0,1.518,0.029
2016-12-24 12:15,55304,14.77,12.45,0.153,0.001,0.04,0.023,0.232,0,0.252,0.031,0.216,0,0.214,0.017,0.277,0,0.354,0.024,0.301,0,0.638,0.018,0.285,0,0.752,0.022,0.19,0,1.207,0.017,0.22,0,1.442,0.021,0.267,0,1.495,0.019
2016-12-24 12:30,55305,14.58,12.73,0.155,0.001,0.046,0.016,0.232,0,0.268,0.03,0.216,0,0.233,0.017,0.277,0,0.345,0.019,0.3,0,0.64,0.03,0.285,0,0.755,0.03,0.19,0,1.204,0.018,0.22,0,1.441,0.017,0.267,0,1.5,0.031
2016-12-24 12:45,55306,14.19,12.77,0.156,0.001,0.063,0.02,0.233,0,0.274,0.031,0.217,0,0.271,0.024,0.277,0,0.345,0.022,0.3,0,0.653,0.021,0.285,0,0.739,0.014,0.19,0,1.216,0.018,0.22,0,1.428,0.033,0.267,0,1.499,0.032
2016-12-24 13:00,55307,14.19,12.65,0.159,0.001,0.071,0.021,0.234,0,0.309,0.023,0.217,0,0.328,0.021,0.277,0,0.356,0.024,0.3,0,0.669,0.023,0.285,0,0.765,0.03,0.19,0,1.209,0.022,0.22,0,1.438,0.022,0.267,0,1.501,0.035
2016-12-24 13:15,55308,14.19,12.42,0.161,0.001,0.082,0.026,0.234,0,0.343,0.024,0.218,0,0.395,0.041,0.277,0,0.354,0.027,0.3,0,0.698,0.024,0.285,0,0.76,0.012,0.19,0,1.204,0.014,0.22,0,1.437,0.013,0.267,0,1.495,0.017
2016-12-24 13:30,55309,14.18,12.97,0.165,0.001,0.124,0.027,0.235,0,0.376,0.027,0.218,0,0.545,0.079,0.277,0,0.359,0.032,0.3,0,0.757,0.022,0.285,0,0.766,0.022,0.19,0,1.214,0.017,0.22,0,1.43,0.026,0.267,0,1.48,0.022
2016-12-24 13:45,55310,14.18,13.49,0.169,0.001,0.219,0.04,0.236,0,0.489,0.048,0.218,0,0.798,0.083,0.277,0,0.353,0.015,0.3,0,0.834,0.039,0.285,0,0.815,0.03,0.19,0,1.211,0.021,0.22,0,1.416,0.022,0.267,0,1.482,0.022
2016-12-24 14:00,55311,14.17,14.36,0.173,0.002,0.402,0.076,0.237,0,0.718,0.105,0.219,0,1.217,0.155,0.277,0,0.345,0.023,0.3,0,0.932,0.037,0.285,0,0.871,0.029,0.19,0,1.211,0.016,0.22,0,1.431,0.032,0.267,0,1.483,0.019
2016-12-24 14:15,55312,14.13,15.27,0.18,0.002,0.66,0.063,0.238,0,1.283,0.205,0.219,0,1.742,0.152,0.277,0,0.341,0.029,0.3,0,1.075,0.042,0.285,0,0.975,0.047,0.19,0,1.213,0.016,0.22,0,1.421,0.018,0.267,0,1.485,0.023
2016-12-24 14:30,55313,14.1,15.91,0.187,0.002,0.895,0.07,0.239,0,2,0.184,0.22,0,2.231,0.137,0.277,0,0.353,0.024,0.3,0,1.257,0.062,0.285,0,1.134,0.055,0.19,0,1.211,0.014,0.22,0,1.428,0.025,0.267,0,1.493,0.026
2016-12-24 14:45,55314,14.1,16.13,0.194,0.002,1.128,0.062,0.239,0,2.592,0.147,0.22,0,2.658,0.122,0.277,0,0.364,0.022,0.3,0,1.447,0.067,0.285,0,1.325,0.063,0.19,0,1.212,0.016,0.22,0,1.42,0.018,0.267,0,1.493,0.031
2016-12-24 15:00,55315,14.1,15.99,0.199,0.001,1.205,0.05,0.239,0,3.014,0.091,0.221,0,2.992,0.083,0.277,0,0.369,0.02,0.3,0,1.654,0.066,0.285,0,1.541,0.07,0.19,0,1.202,0.015,0.22,0,1.439,0.028,0.267,0,1.507,0.037
2016-12-24 15:15,55316,14.08,15.81,0.202,0.001,0.991,0.065,0.239,0,3.316,0.072,0.22,0,3.234,0.059,0.277,0,0.388,0.021,0.3,0,1.848,0.053,0.285,0,1.747,0.068,0.19,0,1.205,0.015,0.22,0,1.434,0.029,0.267,0,1.514,0.018
2016-12-24 15:30,55317,14.07,15.64,0.205,0.001,0.932,0.042,0.24,0,3.523,0.051,0.221,0,3.386,0.037,0.278,0,0.415,0.027,0.3,0,2.002,0.058,0.285,0,1.931,0.059,0.19,0,1.219,0.02,0.22,0,1.431,0.022,0.267,0,1.534,0.023
2016-12-24 15:45,55318,14.13,14.95,0.207,0.001,1.082,0.031,0.24,0,3.645,0.024,0.221,0,3.444,0.028,0.278,0,0.431,0.023,0.3,0,2.139,0.042,0.285,0,2.089,0.051,0.19,0,1.206,0.017,0.22,0,1.445,0.019,0.267,0,1.573,0.019
2016-12-24 16:00,55319,14.18,13.34,0.209,0,1.027,0.037,0.24,0,3.47,0.083,0.22,0,3.259,0.067,0.278,0,0.463,0.026,0.3,0,2.243,0.031,0.285,0,2.243,0.038,0.19,0,1.211,0.019,0.22,0,1.464,0.024,0.267,0,1.611,0.027
2016-12-24 16:15,55320,13.42,12.02,0.211,0,0.895,0.032,0.24,0,3.197,0.079,0.22,0,3.042,0.06,0.278,0,0.477,0.028,0.3,0,2.294,0.017,0.285,0,2.335,0.042,0.19,0,1.21,0.013,0.22,0,1.476,0.022,0.267,0,1.641,0.028
2016-12-24 16:30,55321,13.21,11.01,0.212,0,0.782,0.05,0.24,0,2.953,0.071,0.22,0,2.841,0.07,0.279,0,0.487,0.032,0.301,0,2.293,0.021,0.285,0,2.382,0.021,0.19,0,1.213,0.02,0.22,0,1.495,0.027,0.267,0,1.679,0.021
2016-12-24 16:45,55322,13.18,10.1,0.212,0,0.636,0.049,0.24,0,2.691,0.071,0.221,0,2.629,0.072,0.279,0,0.489,0.032,0.301,0,2.289,0.019,0.285,0,2.404,0.017,0.19,0,1.208,0.015,0.22,0,1.517,0.03,0.267,0,1.717,0.031
2016-12-24 17:00,55323,13.17,9.25,0.212,0,0.476,0.042,0.24,0,2.441,0.075,0.221,0,2.399,0.073,0.279,0,0.485,0.033,0.301,0,2.246,0.022,0.285,0,2.402,0.021,0.19,0,1.215,0.015,0.22,0,1.545,0.022,0.267,0,1.748,0.034
2016-12-24 17:15,55324,13.11,8.52,0.212,0,0.343,0.036,0.24,0,2.209,0.07,0.221,0,2.202,0.069,0.279,0,0.476,0.015,0.301,0,2.192,0.031,0.285,0,2.37,0.033,0.19,0,1.22,0.018,0.22,0,1.571,0.028,0.267,0,1.786,0.031
2016-12-24 17:30,55325,13.08,7.914,0.213,0,0.244,0.027,0.24,0,1.999,0.055,0.22,0,2.008,0.066,0.279,0,0.462,0.024,0.301,0,2.124,0.03,0.285,0,2.332,0.022,0.19,0,1.217,0.023,0.22,0,1.597,0.016,0.267,0,1.827,0.027
2016-12-24 17:45,55326,13.12,7.462,0.213,0,0.231,0.02,0.24,0,1.811,0.052,0.22,0,1.828,0.048,0.279,0,0.469,0.024,0.301,0,2.049,0.029,0.285,0,2.273,0.031,0.19,0,1.225,0.012,0.22,0,1.614,0.024,0.267,0,1.858,0.023
2016-12-24 18:00,55327,13.12,7.154,0.213,0,0.234,0.021,0.24,0,1.664,0.046,0.22,0,1.691,0.047,0.28,0,0.465,0.029,0.301,0,1.98,0.038,0.285,0,2.215,0.031,0.19,0,1.234,0.022,0.22,0,1.649,0.022,0.267,0,1.901,0.032
2016-12-24 18:15,55328,13.05,6.937,0.213,0,0.241,0.019,0.24,0,1.542,0.038,0.22,0,1.576,0.04,0.28,0,0.454,0.025,0.301,0,1.917,0.03,0.285,0,2.159,0.028,0.19,0,1.228,0.023,0.22,0,1.664,0.032,0.267,0,1.914,0.034
2016-12-24 18:30,55329,13.05,6.783,0.213,0,0.229,0.021,0.24,0,1.446,0.045,0.22,0,1.481,0.028,0.28,0,0.461,0.018,0.301,0,1.846,0.027,0.285,0,2.092,0.025,0.19,0,1.234,0.018,0.22,0,1.7,0.03,0.267,0,1.933,0.03
2016-12-24 18:45,55330,13.08,6.504,0.213,0,0.236,0.017,0.24,0,1.366,0.039,0.22,0,1.375,0.051,0.281,0,0.458,0.015,0.301,0,1.802,0.033,0.285,0,2.032,0.027,0.19,0,1.24,0.02,0.22,0,1.718,0.021,0.267,0,1.941,0.029
2016-12-24 19:00,55331,13.08,6.114,0.212,0,0.23,0.018,0.24,0,1.225,0.039,0.22,0,1.237,0.043,0.281,0,0.463,0.024,0.301,0,1.725,0.036,0.285,0,1.979,0.023,0.19,0,1.245,0.021,0.22,0,1.728,0.025,0.267,0,1.957,0.026
2016-12-24 19:15,55332,13.03,5.804,0.212,0,0.23,0.025,0.24,0,1.124,0.029,0.22,0,1.127,0.041,0.281,0,0.457,0.022,0.301,0,1.681,0.027,0.285,0,1.919,0.026,0.19,0,1.245,0.021,0.22,0,1.73,0.028,0.267,0,1.973,0.029
2016-12-24 19:30,55333,13.02,5.611,0.212,0,0.217,0.019,0.24,0,1.013,0.036,0.22,0,1.046,0.043,0.281,0,0.462,0.027,0.301,0,1.605,0.036,0.285,0,1.856,0.033,0.19,0,1.247,0.015,0.22,0,1.763,0.028,0.267,0,1.989,0.036
2016-12-24 19:45,55334,13.05,5.494,0.212,0,0.224,0.016,0.24,0,0.906,0.054,0.22,0,0.945,0.031,0.281,0,0.449,0.027,0.302,0,1.538,0.027,0.285,0,1.801,0.024,0.19,0,1.25,0.014,0.22,0,1.76,0.028,0.267,0,1.993,0.019
2016-12-24 20:00,55335,13.06,5.311,0.212,0,0.219,0.019,0.24,0,0.85,0.044,0.22,0,0.869,0.025,0.281,0,0.458,0.019,0.302,0,1.49,0.028,0.285,0,1.738,0.022,0.19,0,1.256,0.015,0.22,0,1.762,0.028,0.267,0,1.996,0.019
2016-12-24 20:15,55336,13,5.159,0.212,0,0.223,0.021,0.24,0,0.783,0.024,0.22,0,0.823,0.024,0.282,0,0.45,0.017,0.302,0,1.439,0.028,0.285,0,1.687,0.03,0.19,0,1.25,0.027,0.22,0,1.779,0.027,0.267,0,2.001,0.027
2016-12-24 20:30,55337,12.99,5.144,0.211,0,0.221,0.022,0.24,0,0.746,0.033,0.22,0,0.77,0.019,0.282,0,0.463,0.019,0.302,0,1.395,0.027,0.285,0,1.64,0.018,0.19,0,1.265,0.011,0.22,0,1.783,0.023,0.267,0,1.999,0.021
2016-12-24 20:45,55338,13.03,5.195,0.211,0,0.222,0.017,0.24,0,0.705,0.025,0.22,0,0.744,0.024,0.282,0,0.471,0.022,0.302,0,1.36,0.024,0.285,0,1.594,0.02,0.19,0,1.26,0.026,0.22,0,1.774,0.017,0.267,0,2.001,0.028
